,Values,Simulation
0,0.0,50000
1,10.90247556926505,50000
2,0.0,50000
3,8.881770080266207,50000
4,13.922755164443288,50000
5,0.0,50000
6,19.403337940820578,50000
7,0.0,50000
8,0.0,50000
9,0.0,50000
10,8.064931323260097,50000
11,4.302357686157549,50000
12,9.041751678925735,50000
13,0.0,50000
14,0.0,50000
15,15.935850055946503,50000
16,19.70519140718227,50000
17,0.0,50000
18,6.303086252003737,50000
19,5.982206593687295,50000
20,0.0,50000
21,6.926035171959285,50000
22,19.946065631818442,50000
23,8.555397974297705,50000
24,0.0,50000
25,0.0,50000
26,23.112193073126974,50000
27,14.725046682853517,50000
28,0.0,50000
29,0.0,50000
30,0.0,50000
31,8.567068309030986,50000
32,7.092729093560209,50000
33,4.81160323148076,50000
34,0.0,50000
35,5.674760645895034,50000
36,24.048639956637956,50000
37,0.0,50000
38,0.0,50000
39,0.0,50000
40,14.36845405081013,50000
41,0.0,50000
42,18.662240299430323,50000
43,19.404075602325733,50000
44,0.0,50000
45,10.881334658959219,50000
46,7.131420417268828,50000
47,4.595709714966986,50000
48,0.0,50000
49,0.0,50000
50,19.499937757222213,50000
51,0.0,50000
52,20.643247783657415,50000
53,0.9094912139474474,50000
54,0.7413631789154778,50000
55,9.77927472990676,50000
56,0.5459884685080709,50000
57,9.597126358640722,50000
58,0.0,50000
59,16.684069552579487,50000
60,0.0,50000
61,0.0,50000
62,18.300057205318396,50000
63,0.4995984484501861,50000
64,0.0,50000
65,3.0597894465238227,50000
66,0.0,50000
67,15.347861540403258,50000
68,4.954993564831966,50000
69,5.090155383172885,50000
70,0.0,50000
71,0.0,50000
72,1.8553436966147956,50000
73,9.281318796484598,50000
74,14.868958993356486,50000
75,16.67086952975933,50000
76,2.253374089077269,50000
77,19.455568175458396,50000
78,9.294065803477125,50000
79,0.0,50000
80,0.0,50000
81,11.605017284343447,50000
82,0.0,50000
83,13.417465695530993,50000
84,0.0,50000
85,1.592048499335661,50000
86,0.0,50000
87,0.0,50000
88,0.0,50000
89,0.0,50000
90,32.99281420840393,50000
91,0.0,50000
92,9.645448648900825,50000
93,11.713945185911783,50000
94,12.293344993178053,50000
95,18.470852265261342,50000
96,14.07780666871642,50000
97,0.0,50000
98,9.282185075651313,50000
99,29.03389078573187,50000
100,5.683147125577079,50000
101,0.0,50000
102,0.5561454641880488,50000
103,29.98356692693372,50000
104,2.992184346878119,50000
105,5.130473611076226,50000
106,0.0,50000
107,17.10884617970889,50000
108,16.664394345754488,50000
109,13.736027943206167,50000
110,16.451731344360667,50000
111,8.667068787902963,50000
112,0.0,50000
113,21.234990378887318,50000
114,37.39204995433818,50000
115,3.3398215534637927,50000
116,17.730804078832776,50000
117,5.061466910367955,50000
118,0.0,50000
119,0.0,50000
120,6.862687561541463,50000
121,0.0,50000
122,5.612528785749888,50000
123,0.0,50000
124,4.238173272252311,50000
125,0.0,50000
126,0.0,50000
127,20.5953167035656,50000
128,6.463861592778429,50000
129,12.401442162232414,50000
130,0.0,50000
131,0.0,50000
132,0.0,50000
133,10.306665409190558,50000
134,7.772208807373502,50000
135,0.0,50000
136,9.096013100490751,50000
137,3.769156097406878,50000
138,0.0,50000
139,0.0,50000
140,19.67045808682805,50000
141,17.63709236804283,50000
142,0.0,50000
143,24.367143148003407,50000
144,0.0,50000
145,5.486925066132869,50000
146,0.0,50000
147,14.416017385633012,50000
148,0.0,50000
149,42.0152093023531,50000
150,0.0,50000
151,0.0,50000
152,22.532291428793314,50000
153,3.0816841022516854,50000
154,0.0,50000
155,26.743912931841848,50000
156,19.58522601571481,50000
157,9.63722662040459,50000
158,0.0,50000
159,7.417714335685801,50000
160,17.87384860022378,50000
161,0.0,50000
162,0.0,50000
163,8.63730396955124,50000
164,0.0,50000
165,13.670413857197033,50000
166,0.136176878310323,50000
167,10.257877218565355,50000
168,19.33837998751092,50000
169,15.273035293878237,50000
170,0.9544373123065526,50000
171,16.70475883631518,50000
172,11.346345739894957,50000
173,0.0,50000
174,11.749776480481557,50000
175,2.2555605315939005,50000
176,0.0,50000
177,0.0,50000
178,0.0,50000
179,0.0,50000
180,20.654567881775563,50000
181,0.0,50000
182,7.042326173834283,50000
183,0.0,50000
184,0.0,50000
185,14.213226565919484,50000
186,6.835478911038493,50000
187,10.082545437990433,50000
188,0.0,50000
189,0.0,50000
190,21.93620926663702,50000
191,0.0,50000
192,18.113697723454962,50000
193,5.933296481415027,50000
194,2.1761485950028856,50000
195,1.1969751949865497,50000
196,0.0,50000
197,5.946477388943336,50000
198,14.282307413568248,50000
199,1.3055123874139696,50000
200,0.0,50000
201,0.0,50000
202,9.345627482608265,50000
203,18.002450771829274,50000
204,8.065040853364039,50000
205,0.0,50000
206,0.0,50000
207,25.9349896338086,50000
208,18.658616172979592,50000
209,0.0,50000
210,18.30567907363455,50000
211,10.021129024945395,50000
212,0.0,50000
213,0.0,50000
214,7.2165710096671205,50000
215,2.830935719693656,50000
216,4.559228264736774,50000
217,6.050080014101027,50000
218,4.993923904848842,50000
219,10.35356887139703,50000
220,3.13571636979313,50000
221,0.0,50000
222,4.6896433884023025,50000
223,3.0908854745251375,50000
224,14.23276993190251,50000
225,0.0,50000
226,0.0,50000
227,18.2100270780941,50000
228,4.684759942919797,50000
229,11.370858468727278,50000
230,0.0,50000
231,11.832104805431683,50000
232,7.524663577780558,50000
233,2.275504587198796,50000
234,6.551218570235733,50000
235,0.0,50000
236,9.177018395567842,50000
237,0.0,50000
238,0.0,50000
239,0.0,50000
240,0.0,50000
241,0.0,50000
242,29.54940281069463,50000
243,8.695223657692978,50000
244,0.0,50000
245,0.0,50000
246,3.501175444780131,50000
247,4.506905138397443,50000
248,5.358811361384767,50000
249,39.85798258018738,50000
250,7.632652509764654,50000
251,11.190250829019206,50000
252,2.4960475207822554,50000
253,7.746547381451904,50000
254,0.05200434433486123,50000
255,17.899369687930815,50000
256,8.21400268336896,50000
257,8.304381026314374,50000
258,7.8164470800810335,50000
259,0.0,50000
260,0.0,50000
261,2.7748232640712303,50000
262,0.0,50000
263,0.0,50000
264,7.246657581092535,50000
265,0.0,50000
266,7.643200793416327,50000
267,8.17104050444253,50000
268,21.172744760312597,50000
269,0.0,50000
270,22.02512436385645,50000
271,17.22447613921001,50000
272,0.0,50000
273,17.72487749711007,50000
274,0.0,50000
275,20.699218370429406,50000
276,10.585572779874795,50000
277,20.732607207969423,50000
278,0.0,50000
279,1.0647964993933812,50000
280,6.6696522983894795,50000
281,0.0,50000
282,0.0,50000
283,5.023057751222353,50000
284,0.0,50000
285,0.0,50000
286,0.0,50000
287,14.018655089264271,50000
288,19.643540991546928,50000
289,0.0,50000
290,35.62788132469237,50000
291,0.12731200160327205,50000
292,7.812161969473536,50000
293,8.47988811096937,50000
294,0.0,50000
295,11.351154072709818,50000
296,0.0,50000
297,0.0,50000
298,9.098598026830345,50000
299,20.829747007536156,50000
300,22.511888311807823,50000
301,8.255087312437581,50000
302,15.464933089898892,50000
303,0.0,50000
304,12.522988179700405,50000
305,4.106307613410237,50000
306,0.0,50000
307,23.472294709149466,50000
308,0.0,50000
309,3.7142487517365623,50000
310,9.840824334556359,50000
311,5.6210364265151895,50000
312,0.054387639109165775,50000
313,23.82950720799471,50000
314,0.0,50000
315,1.5816577584203344,50000
316,0.0,50000
317,3.787837502596048,50000
318,6.198746295113054,50000
319,2.6287758036042703,50000
320,0.0,50000
321,10.424909968523949,50000
322,8.803768904490596,50000
323,7.830462539867625,50000
324,0.0,50000
325,6.099450841841659,50000
326,0.0,50000
327,0.0,50000
328,9.952633158270913,50000
329,0.0,50000
330,18.885397457102258,50000
331,2.102239835305241,50000
332,0.0,50000
333,13.357529899334821,50000
334,6.790962737948917,50000
335,10.883522578214922,50000
336,5.183190303123595,50000
337,8.760406995866632,50000
338,10.62039943958149,50000
339,0.0,50000
340,6.234512511674183,50000
341,31.446166925055536,50000
342,0.0,50000
343,7.067895443252965,50000
344,5.994381684624116,50000
345,0.0,50000
346,22.407138527259974,50000
347,4.008822840239063,50000
348,0.0,50000
349,11.27491797149581,50000
350,20.374008649415543,50000
351,0.0,50000
352,0.0,50000
353,2.525764493854183,50000
354,0.0,50000
355,0.0,50000
356,5.643486891324088,50000
357,20.29386619014751,50000
358,4.595210248872249,50000
359,0.0,50000
360,19.559598190241857,50000
361,0.0,50000
362,1.3585033447891988,50000
363,0.0,50000
364,25.976949710306172,50000
365,0.0,50000
366,0.0,50000
367,0.9407642509487175,50000
368,17.75660905629465,50000
369,0.0,50000
370,0.0,50000
371,14.4987816531319,50000
372,9.317727608173271,50000
373,15.159605206740338,50000
374,1.513557117509393,50000
375,8.921156996443926,50000
376,14.581577102057736,50000
377,0.0,50000
378,0.6302284972727534,50000
379,14.468838856606766,50000
380,0.3885621868090112,50000
381,0.0,50000
382,0.0,50000
383,0.0,50000
384,0.0,50000
385,16.8246781521066,50000
386,9.727967840512306,50000
387,0.0,50000
388,16.05705606823102,50000
389,0.0,50000
390,14.323399378768869,50000
391,2.4997480002919588,50000
392,2.03126496939565,50000
393,7.62120929255758,50000
394,0.0,50000
395,0.0,50000
396,0.0,50000
397,1.045920948309771,50000
398,0.0,50000
399,0.0,50000
400,0.0,50000
401,15.56254583654372,50000
402,0.0,50000
403,0.0,50000
404,9.074552700978018,50000
405,10.021169374241154,50000
406,25.25275406835388,50000
407,8.138044403398865,50000
408,0.0,50000
409,0.0,50000
410,0.4665133319777368,50000
411,5.801412667014873,50000
412,3.747925758001884,50000
413,0.0,50000
414,12.42925231403703,50000
415,0.0,50000
416,13.106431244132636,50000
417,0.0,50000
418,14.52966046937425,50000
419,0.0,50000
420,0.0,50000
421,2.9239609981256507,50000
422,18.31998477997344,50000
423,22.970184710838012,50000
424,0.0,50000
425,0.0,50000
426,0.0,50000
427,2.8862290406988933,50000
428,0.0,50000
429,8.760130543952869,50000
430,4.5118505234714235,50000
431,3.4168026722748692,50000
432,10.583823981853797,50000
433,0.0,50000
434,15.541930593301586,50000
435,0.0,50000
436,0.0,50000
437,0.0,50000
438,0.0,50000
439,0.0,50000
440,21.429922194142364,50000
441,3.3519041901619175,50000
442,0.0,50000
443,19.163746697862493,50000
444,0.0,50000
445,6.350142702303941,50000
446,18.00501465362551,50000
447,0.0,50000
448,0.0,50000
449,0.0,50000
450,0.0,50000
451,0.0,50000
452,17.611773907363087,50000
453,0.0,50000
454,15.983623174807263,50000
455,14.174394563847187,50000
456,11.21167162371249,50000
457,0.0,50000
458,13.343218932107206,50000
459,1.161827941116286,50000
460,14.198331373978874,50000
461,7.108832991275833,50000
462,16.84920107859878,50000
463,1.560511158461182,50000
464,0.0,50000
465,0.0,50000
466,0.0,50000
467,14.595760459400026,50000
468,0.0,50000
469,0.0,50000
470,4.266222284277788,50000
471,4.291823200985419,50000
472,0.0,50000
473,21.40368958194462,50000
474,7.106236958435574,50000
475,0.0,50000
476,33.76722731247375,50000
477,5.037204429463657,50000
478,0.0,50000
479,0.0,50000
480,2.2191635524856537,50000
481,8.607198293546219,50000
482,9.883995777403541,50000
483,0.0,50000
484,13.365548354678822,50000
485,10.505115799467433,50000
486,0.025870107158411315,50000
487,2.9609428855035986,50000
488,11.165692681633288,50000
489,3.726225255720081,50000
490,14.189442585844404,50000
491,0.0,50000
492,5.881335411333595,50000
493,3.1668546953769265,50000
494,0.0,50000
495,6.064800491410992,50000
496,12.375061818261798,50000
497,0.0,50000
498,14.835982930639233,50000
499,2.712764845544143,50000
500,43.37178438425795,50000
501,0.0,50000
502,3.187970533912349,50000
503,12.561424817186605,50000
504,0.0,50000
505,4.045317214972215,50000
506,18.23490891040575,50000
507,0.0,50000
508,7.767221666553553,50000
509,6.627594975907485,50000
510,41.88730588778134,50000
511,11.408340112302184,50000
512,0.0,50000
513,5.199926591212034,50000
514,0.0,50000
515,0.0,50000
516,22.29129231692636,50000
517,13.7477390068062,50000
518,0.0,50000
519,4.723995197976691,50000
520,0.0,50000
521,4.450279377790324,50000
522,0.0,50000
523,0.0,50000
524,14.36274941450695,50000
525,1.6106230518132492,50000
526,12.701445109748434,50000
527,0.0,50000
528,0.0,50000
529,0.0,50000
530,6.230945372409238,50000
531,2.8541379319485145,50000
532,12.944791967160185,50000
533,4.158698765739857,50000
534,0.0,50000
535,5.145514405385413,50000
536,0.0,50000
537,0.0,50000
538,0.0,50000
539,16.627313303327526,50000
540,0.0,50000
541,11.104734721113132,50000
542,6.513268348795037,50000
543,0.0,50000
544,22.156254643154185,50000
545,29.283559270272974,50000
546,4.688278087877521,50000
547,2.524506679702739,50000
548,12.548430765224978,50000
549,0.0,50000
550,0.0,50000
551,2.7138448317882222,50000
552,4.241889336861206,50000
553,0.0,50000
554,0.0,50000
555,15.616583194708696,50000
556,3.274516277830571,50000
557,0.0,50000
558,14.417086295338649,50000
559,1.8068471586489352,50000
560,0.0,50000
561,0.0,50000
562,2.918083536434054,50000
563,14.895742634064035,50000
564,0.0,50000
565,5.435911945854059,50000
566,12.661369319645786,50000
567,0.0,50000
568,12.955118493622976,50000
569,0.0,50000
570,0.5734816408111811,50000
571,0.0,50000
572,5.0489744785449915,50000
573,0.0,50000
574,13.425145692259377,50000
575,0.0,50000
576,0.0,50000
577,0.0,50000
578,0.0,50000
579,11.866709449043611,50000
580,0.0,50000
581,5.850463696298291,50000
582,1.6803989910419972,50000
583,7.28116641839614,50000
584,0.0,50000
585,28.065247327593497,50000
586,2.2760960373513512,50000
587,6.662836586919454,50000
588,0.0,50000
589,4.034518386267138,50000
590,0.0,50000
591,0.0,50000
592,9.039851189578485,50000
593,0.0,50000
594,4.0840731012141305,50000
595,0.0,50000
596,5.0115901716052065,50000
597,0.0,50000
598,0.0,50000
599,0.0,50000
600,0.0,50000
601,19.97846824099318,50000
602,0.0,50000
603,13.146172064084553,50000
604,7.628365755969227,50000
605,4.683823252385054,50000
606,0.0,50000
607,14.967757606462655,50000
608,29.94400720203666,50000
609,0.0,50000
610,0.0,50000
611,24.983869418454944,50000
612,0.0,50000
613,3.942598312736834,50000
614,2.056103627735382,50000
615,10.49876401269914,50000
616,1.4819463425672978,50000
617,17.35107895236324,50000
618,5.453208760582839,50000
619,0.0,50000
620,15.018005826332484,50000
621,0.0,50000
622,0.0,50000
623,16.438491943012252,50000
624,30.931494211473677,50000
625,7.124814303511627,50000
626,0.0,50000
627,0.0,50000
628,0.0,50000
629,1.8345002727125177,50000
630,0.0,50000
631,50.7253383068126,50000
632,7.474559979298107,50000
633,0.0,50000
634,0.0,50000
635,0.0,50000
636,3.791398350484741,50000
637,0.0,50000
638,5.671765417626915,50000
639,13.915087648226901,50000
640,13.516513276776593,50000
641,0.0,50000
642,0.0,50000
643,17.81373388680005,50000
644,0.0,50000
645,4.045134814836487,50000
646,19.928679108672043,50000
647,12.232852275574942,50000
648,7.653492447113479,50000
649,0.0,50000
650,5.184527223339842,50000
651,0.0,50000
652,4.368238554419946,50000
653,0.24593984256405577,50000
654,4.862276105403353,50000
655,0.0,50000
656,0.0,50000
657,0.0,50000
658,12.96977878777416,50000
659,0.0,50000
660,0.0,50000
661,8.379145561160072,50000
662,17.94926221619592,50000
663,12.753544847741438,50000
664,9.400269646014223,50000
665,0.0,50000
666,0.0,50000
667,0.0,50000
668,3.760250489911641,50000
669,0.0,50000
670,17.116924382389385,50000
671,0.0,50000
672,0.0,50000
673,17.08205181387285,50000
674,0.0,50000
675,0.0,50000
676,11.944309161254978,50000
677,0.0,50000
678,7.286259074987768,50000
679,10.38951184408441,50000
