,Values,Simulation
0,23.690023678821202,100
1,0.0,100
2,0.0,100
3,1.2081498187747757,100
4,9.259090809339716,100
5,5.818849109073219,100
6,0.9347518848274996,100
7,0.0,100
8,0.0,100
9,0.0,100
10,9.695864399140097,100
11,15.864972226688067,100
12,0.0,100
13,2.113535693061734,100
14,0.0,100
15,0.0,100
16,0.0,100
17,0.0,100
18,29.86548683686576,100
19,1.773894921465211,100
20,12.683409999527987,100
21,0.0,100
22,15.486332311093701,100
23,9.131457149078862,100
24,19.113738314964124,100
25,0.0,100
26,2.2779986222345108,100
27,0.0,100
28,14.108298775742117,100
29,5.1680038673584,100
30,0.0,100
31,0.0,100
32,0.0,100
33,18.505395653408474,100
34,0.0,100
35,0.0,100
36,14.22146858466995,100
37,0.0,100
38,22.841665010099923,100
39,4.135223441830172,100
40,9.205399940880072,100
41,1.9450028014920036,100
42,0.0,100
43,3.192506532508424,100
44,0.0,100
45,38.32590802413069,100
46,4.630581801976259,100
47,0.0,100
48,0.0,100
49,0.0,100
50,0.0,100
51,7.490606593068532,100
52,22.04782403344843,100
53,23.058950675974945,100
54,2.363653994641468,100
55,0.0,100
56,0.0,100
57,18.577878916929627,100
58,0.0,100
59,35.21522638273656,100
60,0.0,100
61,2.547044316494191,100
62,6.500077715802209,100
63,9.446395665293334,100
64,0.0,100
65,0.0,100
66,6.176253318618628,100
67,0.0,100
68,3.7973220268332217,100
69,0.0,100
70,2.023965994190891,100
71,0.0,100
72,0.0,100
73,6.40227737310771,100
74,0.0,100
75,0.0,100
76,0.4783510294170246,100
77,7.354477988343474,100
78,4.029822259015685,100
79,19.33310896623097,100
80,20.160666473906794,100
81,0.0,100
82,11.862361308859793,100
83,0.19789948191394588,100
84,0.0,100
85,0.0,100
86,5.861003564718995,100
87,9.472445943851802,100
88,0.0,100
89,15.09346042422673,100
90,9.580512986834124,100
91,0.0,100
92,5.300216992462911,100
93,2.6815200907924033,100
94,7.9554617198475786,100
95,0.0,100
96,1.1762599960035938,100
97,0.0,100
98,10.798066372657575,100
99,11.190082856018705,100
