,Values,Simulation
0,0.0,50000
1,1.7224308883576671,50000
2,15.121523034671322,50000
3,3.5082516820824146,50000
4,1.2662581055586146,50000
5,14.362677603660236,50000
6,0.0,50000
7,0.0,50000
8,0.9884138014574686,50000
9,0.0,50000
10,31.260155945136344,50000
11,9.114564194164004,50000
12,4.4108948822344205,50000
13,18.741774663657097,50000
14,0.0,50000
15,3.621547928468976,50000
16,21.503302613654032,50000
17,0.0,50000
18,25.73648174060988,50000
19,0.0,50000
20,0.0,50000
21,13.292542297979047,50000
22,0.0,50000
23,5.632487970125076,50000
24,16.449023030016424,50000
25,3.852907502490135,50000
26,26.28305545947469,50000
27,0.0,50000
28,0.0,50000
29,11.139989483800479,50000
30,9.450874127511385,50000
31,0.0,50000
32,0.0,50000
33,0.0,50000
34,2.2819090712247143,50000
35,16.49269888831235,50000
36,12.780066619544849,50000
37,1.891584557102672,50000
38,0.0,50000
39,6.192049966379356,50000
40,5.959819669601217,50000
41,0.0,50000
42,31.210106257025902,50000
43,15.27978441975713,50000
44,12.74166705240095,50000
45,0.0,50000
46,3.7322803470987154,50000
47,6.592596419307057,50000
48,6.812549457113487,50000
49,23.538670841291154,50000
50,12.892091730903593,50000
51,18.045257648257053,50000
52,0.0,50000
53,0.0,50000
54,10.879635266388705,50000
55,20.891176072993744,50000
56,15.019955804039782,50000
57,0.0,50000
58,19.971522889473835,50000
59,4.930954046493144,50000
60,26.05987672067791,50000
61,16.933820368902396,50000
62,3.5868886648602296,50000
63,0.8119562521723791,50000
64,11.656347187990372,50000
65,4.299085758282571,50000
66,12.46138504501331,50000
67,0.0,50000
68,1.1623517260298006,50000
69,0.0,50000
70,0.0,50000
71,6.992002893488057,50000
72,0.0,50000
73,6.654551447334336,50000
74,5.4411471946595045,50000
75,10.036667620718067,50000
76,0.0,50000
77,0.0,50000
78,0.8410249505175826,50000
79,0.0,50000
80,10.276704674467792,50000
81,29.088867627794084,50000
82,11.04553846609314,50000
83,0.0,50000
84,0.0,50000
85,4.675941690628685,50000
86,0.0,50000
87,4.705603453350414,50000
88,17.968131571964353,50000
89,12.506096899202507,50000
90,6.0799850021909,50000
91,16.434254017984887,50000
92,0.0,50000
93,1.9252228472552746,50000
94,20.41964622061753,50000
95,14.941076332924348,50000
96,8.39184339321399,50000
97,4.127195567337977,50000
98,23.235961052028983,50000
99,0.0,50000
100,0.0,50000
101,20.941857564204327,50000
102,0.0,50000
103,0.0,50000
104,13.547586441701286,50000
105,15.386455675267046,50000
106,0.0,50000
107,0.0,50000
108,0.0,50000
109,0.0,50000
110,0.0,50000
111,0.0,50000
112,23.872552495643905,50000
113,0.0,50000
114,23.75756674246803,50000
115,0.0,50000
116,0.0,50000
117,13.546544316343432,50000
118,0.0,50000
119,0.0,50000
120,0.0,50000
121,15.958661191606058,50000
122,0.0,50000
123,0.0,50000
124,0.2102348393893781,50000
125,0.0,50000
126,24.651593343760137,50000
127,0.0,50000
128,5.059171680694217,50000
129,10.39922508030673,50000
130,35.70921392254418,50000
131,4.961618923859785,50000
132,0.0,50000
133,2.260829193381843,50000
134,0.0,50000
135,0.6430959479135414,50000
136,15.83483083401134,50000
137,4.561295167932742,50000
138,19.531429389252114,50000
139,0.0,50000
140,0.0,50000
141,5.667093988050948,50000
142,4.421724065667234,50000
143,10.002957723424576,50000
144,4.4594325705857365,50000
145,0.6760391426726494,50000
146,21.018178717116143,50000
147,0.7992913224526236,50000
148,3.557614398982333,50000
149,2.77216646942664,50000
150,26.17011392727055,50000
151,5.661066353724816,50000
152,19.224703784373336,50000
153,17.690219820070595,50000
154,18.436035368866147,50000
155,11.364323809132651,50000
156,0.0,50000
157,3.439599441952391,50000
158,4.703154784438582,50000
159,0.0,50000
160,2.996491768090805,50000
161,16.06582033571797,50000
162,22.569909061780017,50000
163,6.7465880348842315,50000
164,33.80361506530067,50000
165,13.247565221672454,50000
166,11.476445100255837,50000
167,14.525072306435005,50000
168,2.752794267773375,50000
169,6.287847186577674,50000
170,0.0,50000
171,12.947153193255765,50000
172,0.0,50000
173,17.68414601257001,50000
174,17.04247557874205,50000
175,4.708493094884041,50000
176,0.0,50000
177,0.0,50000
178,0.0,50000
179,2.5763986717783975,50000
180,26.746858410122478,50000
181,7.662668552702193,50000
182,0.0,50000
183,3.225498421644741,50000
184,15.969530130342719,50000
185,6.4901637248043835,50000
186,15.733999950813153,50000
187,0.0,50000
188,0.0,50000
189,0.0,50000
190,23.641403106196183,50000
191,11.546869573066562,50000
192,41.975247551732956,50000
193,14.887734970237855,50000
194,6.709839671388841,50000
195,0.0,50000
196,11.762495058928865,50000
197,1.1044988155845945,50000
198,11.80015539653037,50000
199,11.494692287925652,50000
200,0.0,50000
201,5.434012359862274,50000
202,0.22041936399683532,50000
203,34.07682339482461,50000
204,0.0,50000
205,0.0,50000
206,9.004620249360809,50000
207,41.435652687422184,50000
208,0.0,50000
209,6.213737396960314,50000
210,0.0,50000
211,0.0,50000
212,10.009443353742771,50000
213,11.614555701340773,50000
214,9.202482780772973,50000
215,0.0,50000
216,0.8215971436591486,50000
217,2.048197055254375,50000
218,0.0,50000
219,11.769697474041768,50000
220,12.664389582549001,50000
221,0.0,50000
222,0.0,50000
223,26.63629169838675,50000
224,14.471973413700155,50000
225,1.8759897947167683,50000
226,6.888838011454573,50000
227,0.0,50000
228,3.778219579038777,50000
229,4.874151221442058,50000
230,0.0,50000
231,0.0,50000
232,0.0,50000
233,0.0,50000
234,8.993297523088096,50000
235,6.70030212316658,50000
236,0.19942844128328413,50000
237,0.0,50000
238,0.0,50000
239,1.1610460194287868,50000
240,2.6207683095514667,50000
241,6.30890835085,50000
242,0.0,50000
243,13.837146968290114,50000
244,0.0,50000
245,0.0,50000
246,11.568027953451027,50000
247,34.38314703598502,50000
248,2.7757730901762385,50000
249,0.0,50000
250,3.5153021559256836,50000
251,3.3614385849504322,50000
252,37.55623297126946,50000
253,34.56901150425617,50000
254,6.759971531917701,50000
255,0.0,50000
256,3.7231782081077816,50000
257,0.6355722506824822,50000
258,3.0110387882504503,50000
259,0.0,50000
260,5.43082671166259,50000
261,16.9413813450976,50000
262,0.0,50000
263,8.114364629944513,50000
264,1.3553887016582513,50000
265,0.0,50000
266,0.0,50000
267,12.791978217936208,50000
268,0.0,50000
269,0.0,50000
270,8.112834544103205,50000
271,0.0,50000
272,26.277639948863307,50000
273,0.0,50000
274,1.0703957363251342,50000
275,0.0,50000
276,14.677888710592764,50000
277,17.552778164312965,50000
278,0.0,50000
279,11.419716161696165,50000
280,14.702313485274466,50000
281,0.0,50000
282,0.0,50000
283,2.9346825250114685,50000
284,0.0,50000
285,19.30011540248983,50000
286,17.082379438167692,50000
287,0.0,50000
288,0.0,50000
289,0.0,50000
290,2.035093042745264,50000
291,8.953283035176785,50000
292,0.0,50000
293,51.39285390618641,50000
294,10.18636412658634,50000
295,20.41801672736722,50000
296,0.0,50000
297,7.281869284396004,50000
298,15.017232454308797,50000
299,19.30587994754242,50000
300,0.0,50000
301,0.0,50000
302,0.0,50000
303,24.600232338119095,50000
304,0.0,50000
305,0.0,50000
306,0.0,50000
307,6.962043888978319,50000
308,0.0,50000
309,2.135892940783504,50000
310,7.899688011845859,50000
311,1.49002171561691,50000
312,6.580337128679029,50000
313,7.716007415903605,50000
314,4.827101228831492,50000
315,20.955740926497057,50000
316,21.211380043216753,50000
317,8.059197284075555,50000
318,19.91759430867585,50000
319,0.0,50000
320,13.355101183134863,50000
321,0.0,50000
322,3.5530762604970207,50000
323,19.511956311405843,50000
324,0.0,50000
325,1.7137410257107595,50000
326,0.0,50000
327,3.278965087984735,50000
328,0.0,50000
329,0.0,50000
330,0.0,50000
331,0.0,50000
332,1.2741871563676406,50000
333,0.0,50000
334,4.2697172718119205,50000
335,3.6505782621018072,50000
336,0.0,50000
337,7.541620480113124,50000
338,15.12601975712795,50000
339,8.344709468711338,50000
340,12.510267045701168,50000
341,0.0,50000
342,3.0974451000293057,50000
343,30.26457033509517,50000
344,2.074329233877802,50000
345,22.337135297739003,50000
346,0.0,50000
347,0.0,50000
348,0.0,50000
349,3.752922334296003,50000
350,7.332441969523672,50000
351,7.41022715618329,50000
352,5.3196492167577505,50000
353,0.0,50000
354,31.38441359664991,50000
355,0.0,50000
356,10.292395788558277,50000
357,18.79334224208731,50000
358,0.0,50000
359,0.0,50000
