,Arithmetic,Geometric,Control,K,sigma,N
0,68.33146044846373,5.293119952929143,68.9964254722308,99,0.2,142.0
1,68.33491569899046,5.873759308821846,68.41924136686482,99,0.2,142.0
2,68.28112121400335,0.372069859628644,73.86713633107092,99,0.2,142.0
3,68.48211041697009,22.454845672363987,51.98534972130231,99,0.2,142.0
4,68.37497257803655,10.020729652381094,64.31232790235167,99,0.2,142.0
5,68.47386429799869,21.56907997602788,52.86286929866703,99,0.2,142.0
6,68.26577748500416,0.0,74.22386246170038,99,0.2,142.0
7,68.1553983675286,0.0,74.11348334422483,99,0.2,142.0
8,68.43254210306766,16.532463204691265,57.85816387507262,99,0.2,142.0
9,68.19652091688086,0.0,74.15460589357707,99,0.2,142.0
10,68.49110317339911,23.750494885518595,50.698693264576725,99,0.2,142.0
11,68.44684455362226,18.08971985935653,56.31520967096194,99,0.2,142.0
12,68.34891101226235,7.3834898782450775,66.92350611071349,99,0.2,142.0
13,68.2931803015049,1.2966247741962789,72.95464050400484,99,0.2,142.0
14,68.50612420788543,25.618227157762078,48.845982026819584,99,0.2,142.0
15,68.35542862748606,7.687099503918434,66.62641410026384,99,0.2,142.0
16,68.39321935931854,11.85642474987169,62.49487958614306,99,0.2,142.0
17,68.454873209844,19.30195642296395,55.11100176357626,99,0.2,142.0
18,68.15781486510706,0.0,74.11589984180327,99,0.2,142.0
19,68.32789494962529,4.962687223146708,69.3232927031748,99,0.2,142.0
20,68.06877149238998,0.0,74.0268564690862,99,0.2,142.0
21,68.19882269731261,0.0,74.15690767400882,99,0.2,142.0
22,68.36836173388593,9.465187166554834,64.86125954402732,99,0.2,142.0
23,68.38850206845355,11.621492052390122,62.725094992759644,99,0.2,142.0
24,68.40810511687742,13.744641655858596,60.62154843771505,99,0.2,142.0
25,68.39166449345788,11.859518252248906,62.49023121790519,99,0.2,142.0
26,68.25752875365063,0.0,74.21561373034685,99,0.2,142.0
27,68.26017956848818,0.0,74.2182645451844,99,0.2,142.0
28,68.40187118795477,12.921095769376006,61.438860395274986,99,0.2,142.0
29,68.41049262265683,14.414092099532954,59.954485499820095,99,0.2,142.0
30,68.37953838323904,10.354257778471439,63.98336558146381,99,0.2,142.0
31,68.255015071522,0.0,74.21310004821822,99,0.2,142.0
32,68.41134175402037,14.191814189110662,60.17761254160593,99,0.2,142.0
33,68.36924207026459,9.637371678196708,64.6899553687641,99,0.2,142.0
34,68.44490390525799,18.11626597787244,56.28672290408177,99,0.2,142.0
35,68.38325300573622,11.013902151700618,63.32743583073182,99,0.2,142.0
36,68.1960632606539,0.0,74.15414823735013,99,0.2,142.0
37,68.27078327528133,0.0,74.22886825197754,99,0.2,142.0
38,68.33134656977984,5.269417584221964,69.0200139622541,99,0.2,142.0
39,68.34752273811327,7.100480397813672,67.20512731699581,99,0.2,142.0
40,68.44208485326597,17.6005913863372,56.79957844362498,99,0.2,142.0
41,68.22597641017292,0.0,74.18406138686913,99,0.2,142.0
42,68.40444295970215,13.358930130648243,61.003597805750125,99,0.2,142.0
43,68.40976762745764,14.097404426428843,60.27044817772502,99,0.2,142.0
44,68.1332154658087,0.0,74.09130044250492,99,0.2,142.0
45,68.31510461989905,3.769464772123398,70.50372482447187,99,0.2,142.0
46,68.19554944990186,0.0,74.15363442659809,99,0.2,142.0
47,68.32997062509922,5.293270386040511,68.99478521575493,99,0.2,142.0
48,68.16285586387794,0.0,74.12094084057415,99,0.2,142.0
49,68.37424705730126,10.14894236482607,64.1833896691714,99,0.2,142.0
50,68.38663619181031,11.476442057493863,62.86827911101266,99,0.2,142.0
51,68.32465729535198,4.702511367607638,69.58023090444057,99,0.2,142.0
52,68.35025503206724,7.6074358134486495,66.70090419531482,99,0.2,142.0
53,68.27741896542817,0.005156941704227639,74.23034700042017,99,0.2,142.0
54,68.47797407947913,22.04911443580073,52.38694462037462,99,0.2,142.0
55,68.34789484667577,7.115569329706954,67.19041049366503,99,0.2,142.0
56,68.16728943798687,0.0,74.1253744146831,99,0.2,142.0
57,68.25326854677785,0.0,74.21135352347406,99,0.2,142.0
58,68.25017865136049,0.0,74.20826362805671,99,0.2,142.0
59,68.23509885386909,0.0,74.1931838305653,99,0.2,142.0
60,68.25773349359748,0.0,74.2158184702937,99,0.2,142.0
61,68.23549915906781,0.0,74.19358413576404,99,0.2,142.0
62,68.3711162473662,9.761672337933682,64.56752888612874,99,0.2,142.0
63,68.40251858219037,13.165762279135754,61.194841279750825,99,0.2,142.0
64,68.12765417569398,0.0,74.08573915239019,99,0.2,142.0
