,Arithmetic,Geometric,Control,K,sigma,N
0,173.3411763180321,6.5405107467316395,171.10868090020236,99,0.10213877551020409,365
1,173.27972287473582,0.21182225834345306,177.37591594529425,99,0.10213877551020409,365
2,173.34809818981745,7.244847502463611,170.41126601625572,99,0.10213877551020409,365
3,173.44231597775106,17.836501364717048,159.91382994193592,99,0.10213877551020409,365
4,173.34603740467415,7.031113283129072,170.62293945044695,99,0.10213877551020409,365
5,173.39151375239945,11.97390715617823,165.7256219251231,99,0.10213877551020409,365
6,173.32467086164465,4.767021557420713,172.86566463312582,99,0.10213877551020409,365
7,173.2788969976483,0.09872463431646371,177.48818769223374,99,0.10213877551020409,365
8,173.3142222785328,3.6814735116850783,173.94076409574964,99,0.10213877551020409,365
9,173.32789180946745,5.113632875085969,172.52227426328338,99,0.10213877551020409,365
10,173.33091105796598,5.402421870004207,172.23650451686368,99,0.10213877551020409,365
11,173.25632088424842,0.0,177.56433621315034,99,0.10213877551020409,365
12,173.3158143192365,3.8949532857313316,173.72887636240705,99,0.10213877551020409,365
13,173.30279274862224,2.499190240758461,175.1116178367657,99,0.10213877551020409,365
14,173.29513434449314,1.7832283730850333,175.81992130031003,99,0.10213877551020409,365
15,173.35976282215802,8.494150608697831,169.17362754236208,99,0.10213877551020409,365
16,173.37503306106726,10.142075358875907,167.54097303109327,99,0.10213877551020409,365
17,173.39160952473142,11.969316088800113,165.73030876483324,99,0.10213877551020409,365
18,173.3373638266731,6.1144402212115345,171.53093893436346,99,0.10213877551020409,365
19,173.33876831919537,6.276158993341137,171.37062465475614,99,0.10213877551020409,365
20,173.3726744210899,9.899811463521896,167.7808782864699,99,0.10213877551020409,365
21,173.25729767413878,0.0,177.5653130030407,99,0.10213877551020409,365
22,173.3218496606171,4.520513056509801,173.10935193300924,99,0.10213877551020409,365
23,173.32027959411366,4.30831908060908,173.31997584240648,99,0.10213877551020409,365
24,173.29925426907266,2.139932609632849,175.46733698834174,99,0.10213877551020409,365
25,173.4617463560865,20.050101132173623,157.71966055281482,99,0.10213877551020409,365
26,173.24669105716612,0.0,177.55470638606803,99,0.10213877551020409,365
27,173.3779007859945,10.484443349480628,167.2014727654158,99,0.10213877551020409,365
28,173.2937050164851,1.5836119253907148,176.0181084199963,99,0.10213877551020409,365
29,173.35228628301647,7.682213571646488,169.97808804027187,99,0.10213877551020409,365
30,173.37654316302527,10.327777300495567,167.35678119143162,99,0.10213877551020409,365
31,173.2906564514707,1.3136344429208997,176.2850373374517,99,0.10213877551020409,365
32,173.32471769963863,4.796759007280874,172.83597402125966,99,0.10213877551020409,365
33,173.33201838743983,5.5476632578320135,172.09237045850972,99,0.10213877551020409,365
34,173.2356188438306,0.0,177.5436341727325,99,0.10213877551020409,365
35,173.3269664303292,4.974554189268651,172.66042756996248,99,0.10213877551020409,365
36,173.2018675747402,0.0,177.5098829036421,99,0.10213877551020409,365
37,173.38301479741884,11.05346262995235,166.63756749636838,99,0.10213877551020409,365
38,173.35964063669715,8.46021916938273,169.2074367962163,99,0.10213877551020409,365
39,173.25237633391004,0.0,177.56039166281192,99,0.10213877551020409,365
40,173.2402275325035,0.0,177.5482428614054,99,0.10213877551020409,365
41,173.31297897949796,3.571925481954275,174.0490688264456,99,0.10213877551020409,365
42,173.30047070927898,2.2846698372475145,175.32381620093338,99,0.10213877551020409,365
43,173.34685941058885,7.096440079587422,170.55843465990336,99,0.10213877551020409,365
44,173.26891257504636,0.0,177.57692790394827,99,0.10213877551020409,365
45,173.3466516799388,7.0722733855739035,170.58239362326677,99,0.10213877551020409,365
46,173.35381656051777,7.8731949164649295,169.78863697295472,99,0.10213877551020409,365
47,173.27956841623399,0.18553387518233153,177.40204986995354,99,0.10213877551020409,365
48,173.32316161915244,4.598890058468004,173.03228688958632,99,0.10213877551020409,365
49,173.2041417281235,0.0,177.5121570570254,99,0.10213877551020409,365
50,173.33875322333876,6.2483534506008445,171.39841510163984,99,0.10213877551020409,365
51,173.30215141981964,2.449435940807339,175.1607308079142,99,0.10213877551020409,365
52,173.28313272990323,0.5818464206804886,177.00930163812464,99,0.10213877551020409,365
53,173.37798248452683,10.462362360482983,167.22363545294573,99,0.10213877551020409,365
54,173.22609899324505,0.0,177.53411432214693,99,0.10213877551020409,365
55,173.346301197655,7.047133845119072,170.60718268143782,99,0.10213877551020409,365
56,173.37662260624356,10.318157118837973,167.3664808163075,99,0.10213877551020409,365
