,Arithmetic,Geometric,Control,K,sigma,N
0,172.57941069357167,0.0,195.771011314842,99,2.040875510204082,365
1,174.57472887265666,22.568971879928068,175.19735761399895,99,2.040875510204082,365
2,172.15067391682507,0.0,195.3422745380954,99,2.040875510204082,365
3,174.87993821749603,80.9983747372603,117.07316410150607,99,2.040875510204082,365
4,174.79597639177442,60.99272816562976,136.994848847415,99,2.040875510204082,365
5,172.40791278090794,0.0,195.59951340217827,99,2.040875510204082,365
6,172.59282396069705,0.0,195.7844245819674,99,2.040875510204082,365
7,174.61513063466174,30.228287103614953,167.5784441523171,99,2.040875510204082,365
8,172.5135327156642,0.0,195.70513333693455,99,2.040875510204082,365
9,173.20283750645086,0.0,196.3944381277212,99,2.040875510204082,365
10,170.82809676274454,0.0,194.01969738401488,99,2.040875510204082,365
11,174.2690283435399,11.02842336799354,186.4322055968167,99,2.040875510204082,365
12,172.79055411012797,0.0,195.9821547313983,99,2.040875510204082,365
13,172.6441677365265,0.0,195.83576835779684,99,2.040875510204082,365
14,171.8214760130993,0.0,195.01307663436964,99,2.040875510204082,365
15,172.40200171457573,0.0,195.59360233584607,99,2.040875510204082,365
16,174.54876064040843,29.627313182179392,168.11304807949938,99,2.040875510204082,365
17,171.74087661722737,0.0,194.9324772384977,99,2.040875510204082,365
18,172.7891576123029,0.0,195.98075823357323,99,2.040875510204082,365
19,174.1374638427905,0.0,197.32906446406085,99,2.040875510204082,365
20,172.46963876419943,0.0,195.66123938546977,99,2.040875510204082,365
21,171.46033597110684,0.0,194.65193659237718,99,2.040875510204082,365
22,172.42882970845906,0.0,195.6204303297294,99,2.040875510204082,365
23,173.98439077696196,0.0,197.1759913982323,99,2.040875510204082,365
24,171.75712042421827,0.0,194.9487210454886,99,2.040875510204082,365
25,173.63123103672848,0.0,196.82283165799882,99,2.040875510204082,365
26,172.6152188211086,0.0,195.80681944237895,99,2.040875510204082,365
27,176.55029100753356,929.2176388532508,-729.4757472244469,99,2.040875510204082,365
28,173.34087792648614,0.0,196.53247854775648,99,2.040875510204082,365
29,173.0607927204167,0.0,196.25239334168705,99,2.040875510204082,365
30,175.22692134279833,165.79022332101377,32.628298643054904,99,2.040875510204082,365
31,173.29550929986578,0.0,196.48710992113612,99,2.040875510204082,365
32,173.3949280474704,0.0,196.58652866874073,99,2.040875510204082,365
33,171.93883799778726,0.0,195.1304386190576,99,2.040875510204082,365
34,173.19051251763824,0.0,196.38211313890858,99,2.040875510204082,365
35,173.02762316185954,0.0,196.21922378312985,99,2.040875510204082,365
36,173.13236630986296,0.0,196.3239669311333,99,2.040875510204082,365
37,171.78982351586768,0.0,194.98142413713802,99,2.040875510204082,365
38,173.23572695639317,0.0,196.4273275776635,99,2.040875510204082,365
39,171.96880181307898,0.0,195.16040243434932,99,2.040875510204082,365
40,173.80395572661087,0.0,196.9955563478812,99,2.040875510204082,365
41,173.9575563174292,0.0,197.14915693869955,99,2.040875510204082,365
42,174.72813731081615,55.07880668070025,142.84093125138625,99,2.040875510204082,365
43,170.83798799928113,0.0,194.02958862055146,99,2.040875510204082,365
44,174.34852888722526,0.0,197.5401295084956,99,2.040875510204082,365
45,174.1310464978858,0.0,197.32264711915613,99,2.040875510204082,365
46,173.18851885568583,0.0,196.38011947695617,99,2.040875510204082,365
47,173.23113186788487,0.0,196.42273248915518,99,2.040875510204082,365
48,173.10655614460387,0.0,196.2981567658742,99,2.040875510204082,365
49,173.7774936997287,0.0,196.96909432099903,99,2.040875510204082,365
50,175.44570293611935,213.3629137607048,-14.72561020331512,99,2.040875510204082,365
51,172.64596421469983,0.0,195.83756483597017,99,2.040875510204082,365
52,173.62209788592682,0.0,196.81369850719716,99,2.040875510204082,365
53,172.4586087949545,0.0,195.65020941622484,99,2.040875510204082,365
54,175.8936443226963,361.43398394760436,-162.34873900363772,99,2.040875510204082,365
55,174.30580742924332,0.0,197.49740805051366,99,2.040875510204082,365
56,174.88309548353286,81.22833747281175,116.84635863199144,99,2.040875510204082,365
57,171.6905204863267,0.0,194.88212110759704,99,2.040875510204082,365
58,174.0653716271438,0.0,197.25697224841414,99,2.040875510204082,365
59,173.65057917155764,0.0,196.84217979282798,99,2.040875510204082,365
60,173.93682536163487,0.0,197.1284259829052,99,2.040875510204082,365
61,171.9721403542199,0.0,195.16374097549024,99,2.040875510204082,365
62,172.63056001285145,0.0,195.8221606341218,99,2.040875510204082,365
63,173.85644923747083,0.0,197.04804985874117,99,2.040875510204082,365
64,174.51405180706374,38.28647081778012,159.41918161055398,99,2.040875510204082,365
65,173.08860414313693,0.0,196.28020476440727,99,2.040875510204082,365
66,172.46392957116117,0.0,195.6555301924315,99,2.040875510204082,365
67,171.23768096279733,0.0,194.42928158406767,99,2.040875510204082,365
68,172.84560403747923,0.0,196.03720465874957,99,2.040875510204082,365
69,172.58640548324243,0.0,195.77800610451277,99,2.040875510204082,365
70,172.4062152101216,0.0,195.59781583139193,99,2.040875510204082,365
71,173.60694438574777,0.0,196.7985450070181,99,2.040875510204082,365
72,174.99245587552534,98.14546113450969,100.03859536228599,99,2.040875510204082,365
73,173.97193817730906,0.0,197.1635387985794,99,2.040875510204082,365
74,173.4895507566695,0.0,196.68115137793984,99,2.040875510204082,365
75,174.9104400085931,89.78632346193501,108.31571716792843,99,2.040875510204082,365
76,173.73940550719973,0.0,196.93100612847007,99,2.040875510204082,365
77,173.61270032027025,0.0,196.8043009415406,99,2.040875510204082,365
78,175.336187917779,151.80779646236456,46.71999207668477,99,2.040875510204082,365
79,172.9593117957738,0.0,196.15091241704414,99,2.040875510204082,365
80,174.61165275086927,42.74877984421446,155.05447352792515,99,2.040875510204082,365
81,173.63827208199032,0.0,196.82987270326066,99,2.040875510204082,365
82,176.43634042040736,746.5196714621309,-546.8917304204532,99,2.040875510204082,365
83,174.58191258785905,40.29795294561047,157.47556026351893,99,2.040875510204082,365
84,174.47295347844266,10.686289113237462,186.97826498647555,99,2.040875510204082,365
85,173.64127288768017,0.0,196.8328735089505,99,2.040875510204082,365
86,174.32355685319504,5.777287904315819,191.73786957014954,99,2.040875510204082,365
87,172.4969672835054,0.0,195.68856790477574,99,2.040875510204082,365
88,173.4225760863425,0.0,196.61417670761284,99,2.040875510204082,365
89,174.69822233610145,38.648553771062495,159.2412691863093,99,2.040875510204082,365
90,173.44721201693392,0.0,196.63881263820426,99,2.040875510204082,365
91,173.138980140917,0.0,196.33058076218734,99,2.040875510204082,365
92,173.61113004120728,0.0,196.80273066247761,99,2.040875510204082,365
93,172.12377155724016,0.0,195.3153721785105,99,2.040875510204082,365
94,174.98170613090835,110.56419438247892,87.60911236969977,99,2.040875510204082,365
95,173.647763181912,0.0,196.83936380318235,99,2.040875510204082,365
96,174.10790139285487,0.0,197.2995020141252,99,2.040875510204082,365
97,172.4929616923774,0.0,195.68456231364775,99,2.040875510204082,365
98,172.31901427427772,0.0,195.51061489554806,99,2.040875510204082,365
99,172.08202464136716,0.0,195.2736252626375,99,2.040875510204082,365
