,Arithmetic,Geometric,Control,K,sigma,N,n
0,19.256100522877613,18.79520144685726,6.380058913211228,99,0.2,24,10000
1,0.0,0.0,5.919159837190876,99,0.2,24,10000
2,5.941673231800187,5.772218036088626,6.088615032902436,99,0.2,24,10000
3,0.0,0.0,5.919159837190876,99,0.2,24,10000
4,1.9153033207707304,1.8290135165053918,6.005449641456215,99,0.2,24,10000
5,0.0,0.0,5.919159837190876,99,0.2,24,10000
6,0.0,0.0,5.919159837190876,99,0.2,24,10000
7,0.0,0.0,5.919159837190876,99,0.2,24,10000
8,2.3882782938661045,2.2425273082138903,6.064910822843091,99,0.2,24,10000
9,7.459509021278257,7.3566641166814914,6.022004741787642,99,0.2,24,10000
10,0.0,0.0,5.919159837190876,99,0.2,24,10000
11,14.366833593587412,14.225229838727664,6.060763592050624,99,0.2,24,10000
12,0.0,0.0,5.919159837190876,99,0.2,24,10000
13,0.0,0.0,5.919159837190876,99,0.2,24,10000
14,0.0,0.0,5.919159837190876,99,0.2,24,10000
15,1.562630552524767,1.5339307693432451,5.947859620372398,99,0.2,24,10000
16,0.0,0.0,5.919159837190876,99,0.2,24,10000
17,0.0,0.0,5.919159837190876,99,0.2,24,10000
18,28.803246693216288,27.700544591295472,7.021861939111692,99,0.2,24,10000
19,4.606077915690349,4.448884469397522,6.076353283483702,99,0.2,24,10000
20,0.0,0.0,5.919159837190876,99,0.2,24,10000
21,0.0,0.0,5.919159837190876,99,0.2,24,10000
22,7.000139240735018,6.896903545260647,6.0223955326652465,99,0.2,24,10000
23,2.1031802138801328,1.860773290085814,6.161566760985195,99,0.2,24,10000
24,49.47026400747948,47.725738748017875,7.6636850966524825,99,0.2,24,10000
25,0.0,0.0,5.919159837190876,99,0.2,24,10000
26,7.664637840235098,7.577197185642945,6.00660049178303,99,0.2,24,10000
27,6.143307881682337,5.776927846842691,6.2855398720305224,99,0.2,24,10000
28,7.329786695004111,7.211735571023623,6.037210961171363,99,0.2,24,10000
29,13.22993902858967,12.80837320542813,6.340725660352416,99,0.2,24,10000
30,10.594271910203737,10.206456853060839,6.306974894333774,99,0.2,24,10000
31,0.0,0.0,5.919159837190876,99,0.2,24,10000
32,23.412189828001875,23.038098460048044,6.293251205144707,99,0.2,24,10000
33,0.0,0.0,5.919159837190876,99,0.2,24,10000
34,18.689270863617274,18.28663787725296,6.32179282355519,99,0.2,24,10000
35,0.0,0.0,5.919159837190876,99,0.2,24,10000
36,0.0,0.0,5.919159837190876,99,0.2,24,10000
