,Arithmetic,Geometric,Control,K,sigma,N
0,124.77000853840933,0.0,130.73184282030553,99,0.2,262.0
1,124.63935299427006,0.0,130.60118727616626,99,0.2,262.0
2,124.82391104833157,4.249045381992402,126.53669994823537,99,0.2,262.0
3,124.82493555902848,4.313801760228803,126.47296808069588,99,0.2,262.0
4,124.76899698166585,0.0,130.73083126356207,99,0.2,262.0
5,124.82669002675638,4.299939680811972,126.48858462784062,99,0.2,262.0
6,124.8334283675883,4.906076656477086,125.88918599300742,99,0.2,262.0
7,124.74091143186536,0.0,130.70274571376154,99,0.2,262.0
8,124.78997230109621,0.6277541363999696,130.12405244659246,99,0.2,262.0
9,124.87602654312961,9.557538786890921,121.28032203813488,99,0.2,262.0
10,124.8426374597542,5.8105890789129075,124.9938826627375,99,0.2,262.0
11,124.97424383499983,20.88949790130076,110.04658021559526,99,0.2,262.0
12,124.66133983160762,0.0,130.62317411350384,99,0.2,262.0
13,124.86324271888607,8.08133365291913,122.74374334786313,99,0.2,262.0
14,124.9676780577756,19.884099666928293,111.04541267274351,99,0.2,262.0
15,124.80901101017598,2.5342337789004286,128.23661151317174,99,0.2,262.0
16,124.91361098043829,13.952724958452501,116.92272030388199,99,0.2,262.0
17,124.78974589046379,0.6635792502947049,130.08800092206528,99,0.2,262.0
18,124.73329717222201,0.0,130.6951314541182,99,0.2,262.0
19,125.01232413253759,25.593252495195706,105.38090591923807,99,0.2,262.0
20,124.87389950730189,9.153950014637726,121.68178377456036,99,0.2,262.0
21,124.84492612823716,6.343587785817688,124.46317262431569,99,0.2,262.0
22,124.76301840011709,0.0,130.72485268201328,99,0.2,262.0
23,124.96392749200395,19.68384753480732,111.24191423909284,99,0.2,262.0
24,124.91523741270373,13.945534223968542,116.93153747063138,99,0.2,262.0
25,124.75810070690548,0.0,130.71993498880167,99,0.2,262.0
26,124.90020082865921,12.196122017452252,118.66591309310316,99,0.2,262.0
27,124.88311217359227,10.321236326234846,120.52371012925363,99,0.2,262.0
