,Arithmetic,Geometric,Control,K,sigma,N
0,197.01672674168054,44.179053137944535,178.2996291889147,74.0,0.2,365
1,196.72085880746818,13.311913870308938,208.8709005223379,74.0,0.2,365
2,196.9191854512552,32.999367045765595,189.38177399066825,74.0,0.2,365
3,196.74656963748365,15.706301435445381,206.50222378721693,74.0,0.2,365
4,196.82076850587183,22.739024260545666,199.54369983050483,74.0,0.2,365
5,196.71013358488437,12.46504740520792,209.70704176485512,74.0,0.2,365
6,196.91143190971312,31.983052438723547,190.39033505616825,74.0,0.2,365
7,196.77254493839493,18.17058027380616,204.06392024976745,74.0,0.2,365
8,196.79741430508545,20.66838161280577,201.59098827745834,74.0,0.2,365
9,196.8374019774803,24.360104380195008,197.93925318246397,74.0,0.2,365
10,196.80499787906783,21.298621492314027,200.96833197193246,74.0,0.2,365
11,196.85742434862817,26.419489273954497,195.8998906598523,74.0,0.2,365
12,196.8765388081887,28.372536779759315,193.96595761360808,74.0,0.2,365
13,196.997242552038,41.77019510901256,180.68900302820407,74.0,0.2,365
14,196.81180944316753,21.916861619436553,200.35690340890966,74.0,0.2,365
15,196.80529055611692,21.273941593008477,200.9933045482871,74.0,0.2,365
16,196.66899063494276,8.989340655587915,213.1416055645335,74.0,0.2,365
17,196.56757683977267,0.9848325041256526,221.0446999208257,74.0,0.2,365
18,196.95181972882855,36.64425671187104,185.76951860213617,74.0,0.2,365
19,196.92451822480803,33.58196217726346,188.80451163272323,74.0,0.2,365
20,196.83771671983163,24.441397572713413,197.85827473229688,74.0,0.2,365
21,196.9114835908737,32.057449393350694,190.31598978270168,74.0,0.2,365
22,196.75320266482828,16.33927246764801,205.87588578235892,74.0,0.2,365
23,196.96178090524973,37.74273809958703,184.68099839084132,74.0,0.2,365
24,196.86462234086966,27.2048467507544,195.12173117529392,74.0,0.2,365
25,196.6971233271029,11.281431251171812,210.87764766110973,74.0,0.2,365
26,196.92962058467108,34.05727163876031,188.33430453108943,74.0,0.2,365
27,196.75014873179012,16.013487542476856,206.1986167744919,74.0,0.2,365
28,196.86683792362754,27.324148763016158,195.00464474579005,74.0,0.2,365
29,196.87617384740963,28.270972190003302,194.06715724258498,74.0,0.2,365
30,196.78444626968786,19.185327263183954,203.06107459168257,74.0,0.2,365
31,196.89615820582725,30.479894611987568,191.87821917901832,74.0,0.2,365
32,196.80100417358412,20.89460117598448,201.3683585827783,74.0,0.2,365
33,197.0665950129273,50.28329032998691,172.24526026811907,74.0,0.2,365
34,196.80914741207872,21.744022916621457,200.5270800806359,74.0,0.2,365
35,196.80446231267473,21.278694496112305,200.9877234017411,74.0,0.2,365
36,196.9186218362637,32.841370022986105,189.53920739845623,74.0,0.2,365
37,196.8380861935848,24.38261781609784,197.91742396266562,74.0,0.2,365
38,196.61624177016296,4.797371145297865,217.28082621004376,74.0,0.2,365
39,197.0493723733426,47.81751757552901,174.69381038299227,74.0,0.2,365
40,196.67293537674263,9.229489175151237,212.90540178677006,74.0,0.2,365
41,196.86289409116762,26.85824310677668,195.46660656956962,74.0,0.2,365
42,196.79325857310778,20.14620903767195,202.10900512061448,74.0,0.2,365
43,196.829638053507,23.654257338546913,198.63733630013877,74.0,0.2,365
44,196.92949421969246,34.03921482355269,188.35223498131842,74.0,0.2,365
45,196.76050672652798,17.078555499191616,205.143906812515,74.0,0.2,365
46,196.8126107158251,21.882021409775895,200.39254489122789,74.0,0.2,365
47,196.8035631959462,21.079816232235945,201.1857025488889,74.0,0.2,365
48,196.84521146040643,25.15161777509347,197.15554927049163,74.0,0.2,365
49,196.8146124530112,22.14059463797853,200.13597340021133,74.0,0.2,365
50,197.06706966210234,50.44840071777066,172.08062452951035,74.0,0.2,365
51,196.74100830063605,15.275234085982644,206.9277297998321,74.0,0.2,365
52,196.78097814708738,18.931907490578915,203.31102624168713,74.0,0.2,365
53,196.84718907791304,25.39799173884893,196.91115292424277,74.0,0.2,365
54,196.91456183453403,32.32170323041343,190.05481418929926,74.0,0.2,365
55,196.92836796338446,33.94789524416175,188.44242830440135,74.0,0.2,365
56,196.8772045910625,28.459493786930572,193.87966638931061,74.0,0.2,365
57,196.8110810459279,21.643686046477733,200.62935058462884,74.0,0.2,365
58,196.80846332478427,21.597904628971737,200.6725142809912,74.0,0.2,365
59,196.97530795352773,39.20434499222532,183.23291854648107,74.0,0.2,365
60,196.82359959313592,23.041889479288674,199.2436656990259,74.0,0.2,365
61,196.83010549116094,23.636398999405085,198.6556620769345,74.0,0.2,365
62,196.8045904440842,21.15381745310835,201.11272857615452,74.0,0.2,365
63,197.0552649513071,48.912230802991935,173.6049897334938,74.0,0.2,365
64,196.94406046060115,35.607435628573235,186.79858041720658,74.0,0.2,365
65,196.97817872743832,39.596124552046106,182.84400976057088,74.0,0.2,365
66,196.70834637795897,12.355657169644578,209.81464479349304,74.0,0.2,365
67,196.74829023532885,15.886560570091135,206.3236852504164,74.0,0.2,365
68,196.62341326223893,5.263486772989959,216.82188207442766,74.0,0.2,365
69,196.80054850827568,20.7505543397852,201.51194975366914,74.0,0.2,365
70,196.91863040568427,32.99072256669503,189.38986342416788,74.0,0.2,365
71,196.86389396768817,27.053581384299065,195.27226816856773,74.0,0.2,365
72,196.99349450645255,41.47924766906178,180.97620242256946,74.0,0.2,365
