,Arithmetic,Geometric,Control,K,sigma,N,n
0,23.56907068748312,23.084046686666035,33.92341785953475,65.0,0.2,365,10000
1,32.38878770742981,32.29459461320766,33.53258695293982,65.0,0.2,365,10000
2,36.58046707631402,36.44477005237728,33.57409088265441,65.0,0.2,365,10000
3,38.18524859293633,38.03595181727637,33.58769063437763,65.0,0.2,365,10000
4,37.559761396732064,37.332812670828666,33.665342584621065,65.0,0.2,365,10000
5,43.72934164235491,42.760601161996966,34.40713433907561,65.0,0.2,365,10000
6,47.38444001596563,47.08021105203925,33.742622822644044,65.0,0.2,365,10000
7,48.040217880909324,47.702128107701895,33.776483631925096,65.0,0.2,365,10000
8,66.05829163090799,64.43158562186728,35.06509986775837,65.0,0.2,365,10000
9,41.246476203862564,41.067191028548535,33.61767903403169,65.0,0.2,365,10000
10,49.192073832945454,47.49242836429055,35.138039327372574,65.0,0.2,365,10000
11,23.128376462444052,22.801098949940236,33.76567137122148,65.0,0.2,365,10000
12,40.058868846953914,39.5387332428049,33.95852946286668,65.0,0.2,365,10000
13,31.105006643687975,30.870755648265426,33.672644854140216,65.0,0.2,365,10000
14,26.63332643958243,26.409634559146745,33.662085739153355,65.0,0.2,365,10000
15,21.6375060526555,21.005628436620086,34.070271474753085,65.0,0.2,365,10000
16,45.40733969981272,44.99038410252906,33.85534945600132,65.0,0.2,365,10000
17,48.333966657313994,48.00463907481252,33.76772144121914,65.0,0.2,365,10000
18,34.849212073118714,34.689129699404425,33.59847623243196,65.0,0.2,365,10000
19,17.356206114523093,16.830163974907844,33.96443599833292,65.0,0.2,365,10000
20,40.269049880259125,40.15395336098657,33.55349037799022,65.0,0.2,365,10000
21,39.733859205609114,39.6675478190962,33.50470524523058,65.0,0.2,365,10000
22,56.21030140116154,55.48390030955322,34.16479495032598,65.0,0.2,365,10000
23,44.02685176053152,42.9775003042458,34.48774531500339,65.0,0.2,365,10000
24,59.50745036458826,58.274995194253606,34.67084902905232,65.0,0.2,365,10000
25,50.89404077985989,50.1939962680505,34.13843837052706,65.0,0.2,365,10000
26,15.00429649099199,14.296995922650122,34.14569442705954,65.0,0.2,365,10000
27,40.73053750505496,40.59665266944583,33.57227869432679,65.0,0.2,365,10000
