,Arithmetic,Geometric,Control,K,sigma,N,n
0,20.103687219293878,19.510270703098332,34.91869901810302,64.0,0.2,365,10000
1,40.62626146685554,40.504885184834954,34.44665878392807,64.0,0.2,365,10000
2,41.56206661553391,41.32304790667559,34.564301210765784,64.0,0.2,365,10000
3,21.465552242708505,20.869796220730517,34.921038523885464,64.0,0.2,365,10000
4,26.361337783387295,26.1899132071273,34.49670707816747,64.0,0.2,365,10000
5,36.21706607267028,35.88703843939185,34.655310135185914,64.0,0.2,365,10000
6,37.23237372026032,37.13239396228484,34.42526225988296,64.0,0.2,365,10000
7,38.39084818431879,37.78567551405661,34.93045517216967,64.0,0.2,365,10000
8,32.13617198441785,31.969782564923438,34.49167192140188,64.0,0.2,365,10000
9,20.658235134240268,20.481865010736687,34.50165262541106,64.0,0.2,365,10000
10,23.115204220884507,22.331507183713114,35.108979539078874,64.0,0.2,365,10000
11,32.18543482737585,32.09232459833848,34.418392730944845,64.0,0.2,365,10000
12,35.001064982563356,34.86102030078675,34.465327183684096,64.0,0.2,365,10000
13,48.05247858386334,47.88380727033946,34.49395381543137,64.0,0.2,365,10000
14,37.07846256057898,36.95904209511059,34.444702967375854,64.0,0.2,365,10000
15,26.711483599288172,26.563028163778203,34.473737937417454,64.0,0.2,365,10000
16,36.22180827033679,35.85790640724892,34.68918436499535,64.0,0.2,365,10000
17,45.87926307940864,45.537064551199784,34.667481030116335,64.0,0.2,365,10000
18,28.5712307713455,28.452538117207762,34.44397515604523,64.0,0.2,365,10000
19,54.977332932346705,53.9082153802257,35.39440005402849,64.0,0.2,365,10000
20,61.65931257385357,60.796149218274046,35.18844585748701,64.0,0.2,365,10000
21,32.7817499103785,32.72337332417939,34.38365908810659,64.0,0.2,365,10000
22,51.76217447085321,51.16934799983694,34.91810897292376,64.0,0.2,365,10000
23,44.060238488934246,43.595186139006124,34.79033485183561,64.0,0.2,365,10000
24,55.062755842586995,53.994737827039444,35.39330051745503,64.0,0.2,365,10000
25,31.590197160794833,31.175734883057043,34.739744779645264,64.0,0.2,365,10000
26,28.176659997817648,27.756494760469618,34.74544773925551,64.0,0.2,365,10000
27,23.740537003438103,23.48191417745909,34.58390532788649,64.0,0.2,365,10000
28,56.2072113044815,55.52668672347442,35.005807082914544,64.0,0.2,365,10000
29,53.37063219801085,52.28848730054254,35.40742739937578,64.0,0.2,365,10000
30,20.977384037280096,20.70409561772568,34.59857092146189,64.0,0.2,365,10000
31,42.23612474786407,41.98531790928556,34.576089340485986,64.0,0.2,365,10000
32,27.03700396319225,26.40249119000617,34.95979527509357,64.0,0.2,365,10000
33,51.17555413958801,50.972506672896664,34.528329968598825,64.0,0.2,365,10000
34,29.28978151812397,29.080472196424306,34.53459182360714,64.0,0.2,365,10000
35,29.600869694492665,29.53721886032219,34.388933336077955,64.0,0.2,365,10000
36,40.22524055257636,39.98426397594279,34.56625907854105,64.0,0.2,365,10000
