,Values,Simulation
0,0.021583547932110037,100
1,2.190267135267675,100
2,1.388565625430914,100
3,1.095982382535567,100
4,1.7103412500145225,100
5,0.637870354847081,100
6,1.5356301348103472,100
7,0.43273569021549463,100
8,0.5134922708330976,100
9,1.8104469394932607,100
10,1.3517734730699544,100
11,0.1710091562270435,100
12,0.0,100
13,1.400361791603416,100
14,1.668988016247127,100
15,2.3980378261688315,100
16,0.9804737377760375,100
17,2.1785044485709193,100
18,2.1396034017170393,100
19,0.0,100
20,1.210810145320707,100
21,0.9118553762594814,100
22,0.8095401190783207,100
23,0.9535970766290234,100
24,1.879651653068123,100
25,1.5880403461552532,100
26,0.6964628978793144,100
27,0.8222138015445069,100
28,1.3326730452281765,100
29,0.0,100
30,1.0315254624474761,100
31,0.0,100
32,2.010686571711574,100
33,0.44650385352183264,100
34,0.5258912888241412,100
35,0.0,100
36,0.0,100
37,1.2691123368574324,100
38,0.6581640406528493,100
39,0.0,100
40,1.653434387354494,100
41,1.711353113884897,100
42,0.6478984963739691,100
43,1.5209868982417731,100
44,0.15089362191642408,100
45,2.649956503787436,100
46,0.5570309057249148,100
47,2.1683670879816077,100
48,1.299798244985908,100
49,0.0,100
50,0.9776753674109386,100
51,1.676332432514073,100
52,0.582670983506901,100
53,1.8019145488662502,100
54,0.16208446516958475,100
55,3.1749947883518104,100
56,0.5165370490805543,100
57,0.5332074290416244,100
58,0.4295693461990169,100
59,0.0,100
60,0.4251920907579745,100
61,0.0,100
62,0.09816120720013544,100
63,2.0951030555138885,100
64,0.9184141711505447,100
65,1.4108553912557227,100
66,1.9964248271288199,100
67,1.2804917594006326,100
68,1.5552522282745116,100
69,0.0,100
70,0.4106460342673728,100
71,0.0,100
72,0.8022856974603343,100
73,2.2641200586574826,100
74,0.0,100
75,0.0,100
76,0.45088552749759003,100
77,1.9780572951454474,100
78,0.782867822628063,100
79,2.4321469165493284,100
80,1.908686711001522,100
81,0.4093920096305368,100
82,0.0,100
83,3.1252943649993625,100
84,0.0,100
85,1.2318224111225646,100
86,2.881471395803331,100
87,0.0,100
88,1.1104579722671275,100
89,2.1640308376157833,100
90,0.6345142531191357,100
91,1.47471508434883,100
92,0.5678794228181374,100
93,0.6403054873134977,100
94,0.0,100
95,1.8741898664041088,100
96,4.033611075857522,100
97,3.202239674583865,100
98,0.0,100
99,0.0,100
