,Arithmetic,Geometric,Control,K,sigma,N
0,175.1695771945107,135.87441375059808,62.486764065182975,99,2.040875510204082,365
1,174.3605125209097,19.013646157696414,178.53846698448365,99,2.040875510204082,365
2,175.89012292492703,438.28886150651323,-239.20713796031586,99,2.040875510204082,365
3,171.1954605562356,0.0,194.38706117750593,99,2.040875510204082,365
4,172.55499952892367,0.0,195.746600150194,99,2.040875510204082,365
5,172.35463590134802,0.0,195.54623652261836,99,2.040875510204082,365
6,173.65960536292883,0.0,196.85120598419917,99,2.040875510204082,365
7,174.19797072783737,0.0,197.3895713491077,99,2.040875510204082,365
8,171.6225366743532,0.0,194.81413729562354,99,2.040875510204082,365
9,174.56970902812125,39.1688229498617,158.5924866995299,99,2.040875510204082,365
10,173.51852667586542,0.0,196.71012729713576,99,2.040875510204082,365
11,172.48053245565112,0.0,195.67213307692145,99,2.040875510204082,365
12,171.11244804293247,0.0,194.3040486642028,99,2.040875510204082,365
13,172.95905589933471,0.0,196.15065652060505,99,2.040875510204082,365
14,171.58461246369967,0.0,194.77621308497,99,2.040875510204082,365
15,171.87710430434976,0.0,195.0687049256201,99,2.040875510204082,365
16,172.4535324208384,0.0,195.64513304210874,99,2.040875510204082,365
17,171.78040807144527,0.0,194.9720086927156,99,2.040875510204082,365
18,173.01982011688415,0.0,196.2114207381545,99,2.040875510204082,365
19,173.72073116953504,0.0,196.91233179080535,99,2.040875510204082,365
20,173.46507555748738,0.0,196.65667617875772,99,2.040875510204082,365
21,174.5455020073164,46.05650017088189,151.68060245770485,99,2.040875510204082,365
22,175.57589472660328,276.662121123376,-77.89462577550238,99,2.040875510204082,365
23,174.21533058332173,0.0,197.40693120459207,99,2.040875510204082,365
24,172.93164943844738,0.0,196.12325005971772,99,2.040875510204082,365
25,174.2212705211568,0.0,197.41287114242715,99,2.040875510204082,365
26,174.0224751021164,0.0,197.21407572338674,99,2.040875510204082,365
27,174.68981979256765,58.26592803523986,139.6154923785981,99,2.040875510204082,365
28,173.21231566045003,0.0,196.40391628172037,99,2.040875510204082,365
29,174.64445764497688,47.302308295164195,150.533749971083,99,2.040875510204082,365
30,172.60211414384315,0.0,195.7937147651135,99,2.040875510204082,365
31,174.54292052111114,32.21945908878681,165.51506205359468,99,2.040875510204082,365
32,174.5454887046424,32.438684676235546,165.2984046496772,99,2.040875510204082,365
33,173.9601017545085,0.0,197.15170237577885,99,2.040875510204082,365
34,172.456990042531,0.0,195.64859066380134,99,2.040875510204082,365
35,173.07319842531103,0.0,196.26479904658137,99,2.040875510204082,365
36,175.02194709302353,111.3265788110883,86.88696890320557,99,2.040875510204082,365
37,174.3142822715766,15.387993691554094,182.1178892012928,99,2.040875510204082,365
38,172.65189019715697,0.0,195.8434908184273,99,2.040875510204082,365
39,174.07130739975977,0.0,197.2629080210301,99,2.040875510204082,365
40,173.67273708387626,0.0,196.8643377051466,99,2.040875510204082,365
41,172.70405340416033,0.0,195.89565402543067,99,2.040875510204082,365
42,171.19922577391358,0.0,194.39082639518392,99,2.040875510204082,365
43,172.75594146160378,0.0,195.94754208287412,99,2.040875510204082,365
44,175.8044036922076,359.64256032694794,-160.64655601347002,99,2.040875510204082,365
45,173.2930041499582,0.0,196.48460477122853,99,2.040875510204082,365
46,173.585109505833,0.0,196.77671012710334,99,2.040875510204082,365
47,171.05564136940498,0.0,194.24724199067532,99,2.040875510204082,365
48,171.79639662997994,0.0,194.98799725125028,99,2.040875510204082,365
49,171.57698319972474,0.0,194.76858382099508,99,2.040875510204082,365
50,174.88301504619884,89.61592172040164,108.45869394706752,99,2.040875510204082,365
51,173.26695518077952,0.0,196.45855580204986,99,2.040875510204082,365
52,174.565005890187,41.68622241959447,156.07038409186285,99,2.040875510204082,365
53,173.06279093296888,0.0,196.25439155423922,99,2.040875510204082,365
54,172.47999859226562,0.0,195.67159921353596,99,2.040875510204082,365
55,175.06049645738733,103.93489517785306,94.31720190080459,99,2.040875510204082,365
56,172.87389228028826,0.0,196.0654929015586,99,2.040875510204082,365
57,172.84814665039664,0.0,196.03974727166698,99,2.040875510204082,365
58,171.53252721927865,0.0,194.724127840549,99,2.040875510204082,365
59,173.14436680235156,0.0,196.3359674236219,99,2.040875510204082,365
60,173.4186439725425,0.0,196.61024459381284,99,2.040875510204082,365
61,174.11667476178496,0.0,197.3082753830553,99,2.040875510204082,365
62,174.75518204952962,55.26763350157615,142.67914916922382,99,2.040875510204082,365
63,174.46850290171847,12.714699046859264,184.94540447612954,99,2.040875510204082,365
64,170.96830822641215,0.0,194.1599088476825,99,2.040875510204082,365
65,172.76671595512647,0.0,195.9583165763968,99,2.040875510204082,365
66,174.19939147724,0.0,197.39099209851034,99,2.040875510204082,365
67,173.17675637560177,0.0,196.3683569968721,99,2.040875510204082,365
68,173.03719573180405,0.0,196.2287963530744,99,2.040875510204082,365
69,172.47483049852852,0.0,195.66643111979886,99,2.040875510204082,365
70,174.22333938167,1.5188902358780805,195.89604976706224,99,2.040875510204082,365
71,175.07161430196504,122.3449706613172,75.91824426191818,99,2.040875510204082,365
72,173.14888619424931,0.0,196.34048681551965,99,2.040875510204082,365
73,171.0497777105934,0.0,194.24137833186373,99,2.040875510204082,365
74,174.4790017308385,12.669767755529099,185.00083459657975,99,2.040875510204082,365
75,172.84923836331168,0.0,196.04083898458202,99,2.040875510204082,365
76,173.92071216240444,0.0,197.11231278367475,99,2.040875510204082,365
77,173.8873385261539,0.0,197.07893914742425,99,2.040875510204082,365
78,172.2061797609664,0.0,195.39778038223673,99,2.040875510204082,365
79,171.7715971713515,0.0,194.96319779262183,99,2.040875510204082,365
