,Arithmetic,Geometric,Control,K,sigma,N
0,173.54430349093258,0.0,196.24094348653185,99,1.7347591836734695,365
1,173.18850999798096,0.0,195.88514999358023,99,1.7347591836734695,365
2,173.62912964426502,0.0,196.3257696398643,99,1.7347591836734695,365
3,173.37790823858177,0.0,196.07454823418104,99,1.7347591836734695,365
4,172.34102872462984,0.0,195.0376687202291,99,1.7347591836734695,365
5,174.07166921614032,9.919893931221086,186.84841528051848,99,1.7347591836734695,365
6,172.5757133226458,0.0,195.27235331824508,99,1.7347591836734695,365
7,175.75010934402746,540.5545293255545,-342.10777998592783,99,1.7347591836734695,365
8,175.46008413875194,328.23504300718815,-130.07831887283695,99,1.7347591836734695,365
9,174.05077400437185,0.0,196.74741399997112,99,1.7347591836734695,365
10,173.6780868976543,0.0,196.37472689325358,99,1.7347591836734695,365
11,172.97003699953842,0.0,195.6666769951377,99,1.7347591836734695,365
12,173.34334389262665,0.0,196.03998388822592,99,1.7347591836734695,365
13,172.89335349052865,0.0,195.58999348612792,99,1.7347591836734695,365
14,173.82155926313044,0.0,196.5181992587297,99,1.7347591836734695,365
15,173.12773562558195,0.0,195.82437562118122,99,1.7347591836734695,365
16,172.1648352856494,0.0,194.86147528124866,99,1.7347591836734695,365
17,173.30797945766585,0.0,196.00461945326512,99,1.7347591836734695,365
18,174.4671932658782,69.04267113695796,128.1211621245195,99,1.7347591836734695,365
19,173.8003968084818,0.0,196.49703680408106,99,1.7347591836734695,365
20,173.76585600048142,0.0,196.4624959960807,99,1.7347591836734695,365
21,172.66616499395212,0.0,195.3628049895514,99,1.7347591836734695,365
22,172.97998213398895,0.0,195.67662212958822,99,1.7347591836734695,365
23,173.15586731760436,0.0,195.85250731320363,99,1.7347591836734695,365
24,173.78830183472968,0.0,196.48494183032895,99,1.7347591836734695,365
25,173.62429240624843,0.0,196.3209324018477,99,1.7347591836734695,365
26,173.54325259962002,0.0,196.2398925952193,99,1.7347591836734695,365
27,172.68442558787436,0.0,195.38106558347363,99,1.7347591836734695,365
28,172.08875909061433,0.0,194.7853990862136,99,1.7347591836734695,365
29,172.98019628657818,0.0,195.67683628217745,99,1.7347591836734695,365
30,172.73686103497354,0.0,195.4335010305728,99,1.7347591836734695,365
31,174.22854361630414,29.609026865496705,167.3161567464067,99,1.7347591836734695,365
32,174.65689440098728,98.71951609593592,98.63401830065064,99,1.7347591836734695,365
33,172.6083007374487,0.0,195.30494073304797,99,1.7347591836734695,365
34,172.10215067877212,0.0,194.7987906743714,99,1.7347591836734695,365
35,173.6016981950302,0.0,196.29833819062947,99,1.7347591836734695,365
36,173.0277572638413,0.0,195.72439725944054,99,1.7347591836734695,365
37,172.2813802320427,0.0,194.97802022764196,99,1.7347591836734695,365
38,173.50785933657662,0.0,196.20449933217589,99,1.7347591836734695,365
39,174.6378750019047,110.39967194058497,86.93484305691898,99,1.7347591836734695,365
40,172.05912772946343,0.0,194.7557677250627,99,1.7347591836734695,365
41,173.18002770568336,0.0,195.87666770128263,99,1.7347591836734695,365
42,174.07186547686072,0.0,196.76850547246,99,1.7347591836734695,365
43,174.82340976380624,115.55962065416553,81.96042910524,99,1.7347591836734695,365
44,173.58552227414472,0.0,196.282162269744,99,1.7347591836734695,365
45,173.6443389684857,0.0,196.34097896408497,99,1.7347591836734695,365
46,173.8938610545674,0.0,196.59050105016667,99,1.7347591836734695,365
47,174.06471036470745,12.438535558621354,184.32281480168535,99,1.7347591836734695,365
48,172.47427446819762,0.0,195.1709144637969,99,1.7347591836734695,365
49,171.67875783631928,0.0,194.37539783191855,99,1.7347591836734695,365
50,173.2189308067507,0.0,195.91557080234998,99,1.7347591836734695,365
51,174.51581177212813,71.8044767062881,125.4079750614393,99,1.7347591836734695,365
52,173.04228931449023,0.0,195.7389293100895,99,1.7347591836734695,365
53,172.135509270199,0.0,194.83214926579828,99,1.7347591836734695,365
54,172.67209172896528,0.0,195.36873172456455,99,1.7347591836734695,365
55,173.5401352584284,0.0,196.23677525402766,99,1.7347591836734695,365
56,172.08097050961626,0.0,194.77761050521553,99,1.7347591836734695,365
57,175.04141699675756,195.84175615267606,1.8963008396807857,99,1.7347591836734695,365
58,171.6211545142909,0.0,194.31779450989018,99,1.7347591836734695,365
59,174.5738119518426,84.58941798544689,112.68103396199498,99,1.7347591836734695,365
60,173.02877529941475,0.0,195.72541529501402,99,1.7347591836734695,365
61,173.38933912129042,0.0,196.0859791168897,99,1.7347591836734695,365
62,172.7437991807867,0.0,195.44043917638598,99,1.7347591836734695,365
63,173.59576204734222,0.0,196.2924020429415,99,1.7347591836734695,365
64,172.8212458051301,0.0,195.51788580072937,99,1.7347591836734695,365
65,173.33316300086952,0.0,196.0298029964688,99,1.7347591836734695,365
66,173.5430337718441,0.0,196.23967376744338,99,1.7347591836734695,365
67,173.85944956071071,0.0,196.55608955630998,99,1.7347591836734695,365
68,173.22287501064505,0.0,195.91951500624432,99,1.7347591836734695,365
69,172.9389518833149,0.0,195.63559187891417,99,1.7347591836734695,365
70,174.0369082554163,5.270247559185945,191.4633006918296,99,1.7347591836734695,365
71,173.50129079090416,0.0,196.19793078650343,99,1.7347591836734695,365
72,175.19057098125427,243.80045093957617,-45.91323996272263,99,1.7347591836734695,365
73,173.01392154963926,0.0,195.71056154523853,99,1.7347591836734695,365
74,172.96073087216004,0.0,195.6573708677593,99,1.7347591836734695,365
75,173.16379694674083,0.0,195.8604369423401,99,1.7347591836734695,365
76,173.1622987418062,0.0,195.85893873740548,99,1.7347591836734695,365
77,173.4425629318831,0.0,196.13920292748236,99,1.7347591836734695,365
78,172.5886379066781,0.0,195.28527790227736,99,1.7347591836734695,365
79,174.79942729904377,111.50032428295405,85.99574301168897,99,1.7347591836734695,365
80,173.8592727668577,0.0,196.55591276245698,99,1.7347591836734695,365
81,172.88555448582596,0.0,195.58219448142523,99,1.7347591836734695,365
82,174.784747960166,124.20090699856675,73.28048095719852,99,1.7347591836734695,365
83,173.5553283059195,0.0,196.25196830151876,99,1.7347591836734695,365
84,172.3649093786582,0.0,195.06154937425748,99,1.7347591836734695,365
85,174.229010311775,22.510947318723808,174.41470298865045,99,1.7347591836734695,365
86,172.61143229890993,0.0,195.3080722945092,99,1.7347591836734695,365
87,171.98729790116295,0.0,194.68393789676222,99,1.7347591836734695,365
88,173.22736829641238,0.0,195.92400829201165,99,1.7347591836734695,365
89,173.0596163436289,0.0,195.75625633922817,99,1.7347591836734695,365
90,173.75970036268126,0.0,196.45634035828053,99,1.7347591836734695,365
91,174.91035085373753,165.23238077218906,32.374610077147736,99,1.7347591836734695,365
92,174.4127754214896,40.739631372616984,156.36978404447188,99,1.7347591836734695,365
93,173.65389595643623,0.0,196.3505359520355,99,1.7347591836734695,365
94,172.73593498237813,0.0,195.4325749779774,99,1.7347591836734695,365
95,173.45685810946563,0.0,196.1534981050649,99,1.7347591836734695,365
96,173.09303522895968,0.0,195.78967522455895,99,1.7347591836734695,365
97,173.3029627585102,0.0,195.99960275410947,99,1.7347591836734695,365
98,173.38829276621993,0.0,196.0849327618192,99,1.7347591836734695,365
99,174.45842515607816,71.37262148921438,125.78244366246305,99,1.7347591836734695,365
