,Arithmetic,Geometric,Control,K,sigma,N,n
0,0.0,0.0,9.416701747668228,99,0.4,365,10000
1,2.756657958454893,2.1599976515468624,10.013362054576259,99,0.4,365,10000
2,0.0,0.0,9.416701747668228,99,0.4,365,10000
3,7.296236881616412,6.853849032537355,9.859089596747285,99,0.4,365,10000
4,0.0,0.0,9.416701747668228,99,0.4,365,10000
5,0.0,0.0,9.416701747668228,99,0.4,365,10000
6,19.800415655164986,19.5364232804617,9.680694122371513,99,0.4,365,10000
7,1.841302697034643,0.5601719037241575,10.697832540978714,99,0.4,365,10000
8,0.0,0.0,9.416701747668228,99,0.4,365,10000
9,22.11536625669398,21.237080684416632,10.294987319945578,99,0.4,365,10000
10,0.0,0.0,9.416701747668228,99,0.4,365,10000
11,0.0,0.0,9.416701747668228,99,0.4,365,10000
12,0.0,0.0,9.416701747668228,99,0.4,365,10000
13,0.0,0.0,9.416701747668228,99,0.4,365,10000
14,0.0,0.0,9.416701747668228,99,0.4,365,10000
15,0.0,0.0,9.416701747668228,99,0.4,365,10000
16,40.44465713871564,38.372068037574834,11.48929084880904,99,0.4,365,10000
17,25.11761864009437,24.604554185780607,9.929766201981995,99,0.4,365,10000
18,0.0,0.0,9.416701747668228,99,0.4,365,10000
19,12.758844231819271,9.312028959731267,12.863517019756234,99,0.4,365,10000
20,0.0,0.0,9.416701747668228,99,0.4,365,10000
21,29.0437417325135,27.683773299832023,10.776670180349704,99,0.4,365,10000
22,0.0,0.0,9.416701747668228,99,0.4,365,10000
23,0.0,0.0,9.416701747668228,99,0.4,365,10000
24,5.545558566873022,5.177547875182846,9.784712439358405,99,0.4,365,10000
25,26.060479724212,23.581655403602184,11.895526068278045,99,0.4,365,10000
26,0.0,0.0,9.416701747668228,99,0.4,365,10000
27,7.715411485296177,7.349589590171678,9.782523642792729,99,0.4,365,10000
28,0.0,0.0,9.416701747668228,99,0.4,365,10000
29,40.4838803126497,38.51498725871579,11.385594801602144,99,0.4,365,10000
30,12.92918572945236,12.491804883603413,9.854082593517177,99,0.4,365,10000
31,35.49087236565069,33.65044157157313,11.257132541745786,99,0.4,365,10000
32,0.0,0.0,9.416701747668228,99,0.4,365,10000
33,77.37483563662661,74.32708890734916,12.46444847694567,99,0.4,365,10000
34,16.046527799870095,15.37145321353293,10.091776334005393,99,0.4,365,10000
35,15.487951086294638,15.120294511992531,9.784358321970334,99,0.4,365,10000
36,28.542141652541556,26.30293634844144,11.655907051768345,99,0.4,365,10000
37,4.397731650914906,3.2385494583575123,10.575883940225621,99,0.4,365,10000
38,0.0,0.0,9.416701747668228,99,0.4,365,10000
39,25.498194435863727,24.73067598145419,10.184220202077768,99,0.4,365,10000
40,0.0,0.0,9.416701747668228,99,0.4,365,10000
41,54.08523180399137,47.12364504503962,16.378288506619977,99,0.4,365,10000
42,0.0,0.0,9.416701747668228,99,0.4,365,10000
43,5.911984748546725,5.494325827347231,9.834360668867724,99,0.4,365,10000
