,sigma,var_c,var_MC
0,0.1,0.0060737591362965615,21.473397401292086
1,0.2,0.12596395075979427,71.64992631949539
2,0.30000000000000004,0.6306667701525676,155.1553765230619
3,0.4,2.0926469749894556,288.43232709616854
4,0.5,5.726905267704425,457.7639229296855
5,0.6,13.475567929444491,723.8217152639301
6,0.7000000000000001,27.63126539156561,1049.5849092941519
7,0.8,51.4095008542005,1457.6725671005158
8,0.9,120.33473558291003,2216.3022457591865
9,1.0,158.83161440788797,2798.1391157567477
