,Arithmetic,Geometric,Control,K,sigma,N
0,171.82845692477898,0.0,183.44698734076275,99,4.285728571428572,365
1,171.7256793694664,0.0,183.34420978545018,99,4.285728571428572,365
2,170.94489681181875,0.0,182.56342722780252,99,4.285728571428572,365
3,171.99914799036497,0.0,183.61767840634874,99,4.285728571428572,365
4,172.48996604923852,0.0,184.10849646522226,99,4.285728571428572,365
5,174.97066479832185,0.0,186.58919521430562,99,4.285728571428572,365
6,169.43101697409242,0.0,181.04954739007619,99,4.285728571428572,365
7,177.8332645075979,0.0,189.45179492358167,99,4.285728571428572,365
8,174.95412422408103,0.0,186.57265464006477,99,4.285728571428572,365
9,177.59536201468174,21.78781175435064,167.42608067631485,99,4.285728571428572,365
10,171.8997312980611,0.0,183.51826171404485,99,4.285728571428572,365
11,174.60855838084086,0.0,186.22708879682463,99,4.285728571428572,365
12,175.1474598124983,0.0,186.76599022848208,99,4.285728571428572,365
13,169.76012440197442,0.0,181.3786548179582,99,4.285728571428572,365
14,169.25726342247034,0.0,180.87579383845411,99,4.285728571428572,365
15,173.3617270841937,0.0,184.98025750017746,99,4.285728571428572,365
16,177.0116884745811,0.0,188.63021889056483,99,4.285728571428572,365
17,175.43421322479418,0.0,187.05274364077795,99,4.285728571428572,365
18,172.01399369970986,0.0,183.63252411569363,99,4.285728571428572,365
19,172.17377134679083,0.0,183.79230176277457,99,4.285728571428572,365
20,169.86767012638074,0.0,181.48620054236451,99,4.285728571428572,365
21,175.16236972310986,0.0,186.7809001390936,99,4.285728571428572,365
22,173.2292158320669,0.0,184.84774624805067,99,4.285728571428572,365
23,174.34331874595975,0.0,185.96184916194352,99,4.285728571428572,365
24,172.61872550651654,0.0,184.2372559225003,99,4.285728571428572,365
25,170.36803186199597,0.0,181.98656227797974,99,4.285728571428572,365
26,171.07059725641594,0.0,182.68912767239968,99,4.285728571428572,365
27,173.2006832765431,0.0,184.81921369252686,99,4.285728571428572,365
28,171.67715652595123,0.0,183.295686941935,99,4.285728571428572,365
29,174.99722645385253,0.0,186.6157568698363,99,4.285728571428572,365
30,173.8638585078621,0.0,185.48238892384586,99,4.285728571428572,365
31,175.57575137738993,0.0,187.1942817933737,99,4.285728571428572,365
32,172.0985370113439,0.0,183.71706742732766,99,4.285728571428572,365
33,172.55176374386537,0.0,184.17029415984913,99,4.285728571428572,365
34,173.9041683543124,0.0,185.52269877029613,99,4.285728571428572,365
35,176.42194762507356,0.0,188.0404780410573,99,4.285728571428572,365
36,172.901991678055,0.0,184.52052209403877,99,4.285728571428572,365
37,172.78761014577282,0.0,184.40614056175656,99,4.285728571428572,365
38,174.6699111748037,0.0,186.28844159078747,99,4.285728571428572,365
39,174.29879834057104,0.0,185.9173287565548,99,4.285728571428572,365
40,171.63536473076283,0.0,183.25389514674657,99,4.285728571428572,365
41,174.50711138297083,0.0,186.1256417989546,99,4.285728571428572,365
42,174.75721466399494,0.0,186.3757450799787,99,4.285728571428572,365
43,172.07923913233594,0.0,183.6977695483197,99,4.285728571428572,365
44,176.54437079548094,0.0,188.1629012114647,99,4.285728571428572,365
45,176.29887215860595,0.0,187.9174025745897,99,4.285728571428572,365
46,167.926069163479,0.0,179.54459957946275,99,4.285728571428572,365
47,174.4569084189015,0.0,186.07543883488526,99,4.285728571428572,365
48,171.8896113320615,0.0,183.50814174804523,99,4.285728571428572,365
49,175.25502939104962,0.0,186.8735598070334,99,4.285728571428572,365
50,174.233432758059,0.0,185.85196317404274,99,4.285728571428572,365
51,173.41793781663344,0.0,185.03646823261718,99,4.285728571428572,365
52,172.31080081090914,0.0,183.9293312268929,99,4.285728571428572,365
53,173.3873066922773,0.0,185.00583710826106,99,4.285728571428572,365
54,175.75714502731125,0.0,187.37567544329502,99,4.285728571428572,365
55,169.37628455633075,0.0,180.99481497231451,99,4.285728571428572,365
56,176.9934777222989,0.0,188.61200813828268,99,4.285728571428572,365
57,172.75918305533753,0.0,184.3777134713213,99,4.285728571428572,365
58,171.14566443524834,0.0,182.7641948512321,99,4.285728571428572,365
59,173.13679614323803,0.0,184.7553265592218,99,4.285728571428572,365
60,172.99081511990718,0.0,184.60934553589095,99,4.285728571428572,365
61,173.57457538880277,0.0,185.19310580478654,99,4.285728571428572,365
62,174.88497877742637,0.0,186.50350919341014,99,4.285728571428572,365
63,170.18615843233,0.0,181.80468884831376,99,4.285728571428572,365
64,176.34511533780946,0.0,187.96364575379323,99,4.285728571428572,365
65,170.23534185649382,0.0,181.8538722724776,99,4.285728571428572,365
66,179.51990579998193,709.9062041639374,-518.7677679479717,99,4.285728571428572,365
67,171.9642521200264,0.0,183.58278253601017,99,4.285728571428572,365
68,170.65966396809995,0.0,182.2781943840837,99,4.285728571428572,365
69,167.03538822593185,0.0,178.65391864191562,99,4.285728571428572,365
70,174.27703054827654,0.0,185.8955609642603,99,4.285728571428572,365
71,175.29738298442544,0.0,186.91591340040918,99,4.285728571428572,365
72,172.78228936769852,0.0,184.4008197836823,99,4.285728571428572,365
73,172.6204018713622,0.0,184.23893228734596,99,4.285728571428572,365
74,174.09563167754217,0.0,185.71416209352594,99,4.285728571428572,365
75,170.98867928980002,0.0,182.6072097057838,99,4.285728571428572,365
76,171.2203348798622,0.0,182.83886529584598,99,4.285728571428572,365
77,171.19760989151155,0.0,182.8161403074953,99,4.285728571428572,365
78,176.20418262911338,0.0,187.82271304509715,99,4.285728571428572,365
79,176.3115587362498,0.0,187.93008915223353,99,4.285728571428572,365
80,170.4369110531923,0.0,182.05544146917603,99,4.285728571428572,365
81,172.06598463270612,0.0,183.6845150486899,99,4.285728571428572,365
82,175.31990998714022,0.0,186.938440403124,99,4.285728571428572,365
83,173.77521844963917,0.0,185.3937488656229,99,4.285728571428572,365
84,177.2410904075932,0.0,188.85962082357696,99,4.285728571428572,365
85,175.05550474455245,0.0,186.67403516053622,99,4.285728571428572,365
86,175.19551871226798,0.0,186.81404912825172,99,4.285728571428572,365
87,174.01072498521037,0.0,185.62925540119411,99,4.285728571428572,365
88,171.5918404710787,0.0,183.21037088706245,99,4.285728571428572,365
89,174.65542821570406,0.0,186.27395863168783,99,4.285728571428572,365
90,173.05603614344437,0.0,184.67456655942811,99,4.285728571428572,365
91,174.50970572125078,0.0,186.12823613723452,99,4.285728571428572,365
92,176.0255713324766,0.0,187.64410174846037,99,4.285728571428572,365
93,172.4005308523474,0.0,184.01906126833117,99,4.285728571428572,365
94,172.5757588849931,0.0,184.19428930097683,99,4.285728571428572,365
95,175.0805347850521,0.0,186.69906520103584,99,4.285728571428572,365
96,170.94677265199726,0.0,182.565303067981,99,4.285728571428572,365
97,171.9562440674688,0.0,183.57477448345253,99,4.285728571428572,365
