,Arithmetic,Geometric,Control,K,sigma,N,n
0,23.226782622167885,22.835843737098738,6.354030004129226,99,0.2,365,1000
1,0.0,0.0,5.9630911190600795,99,0.2,365,1000
2,1.283579402416914,1.074951203152652,6.1717193183243415,99,0.2,365,1000
3,6.783887377498874,6.589966853418886,6.157011643140066,99,0.2,365,1000
4,0.0,0.0,5.9630911190600795,99,0.2,365,1000
5,0.0,0.0,5.9630911190600795,99,0.2,365,1000
6,12.673405618592714,11.990448805670148,6.646047931982645,99,0.2,365,1000
7,16.41334437950348,16.11973817978112,6.256697318782442,99,0.2,365,1000
8,4.415813376971124,4.278908534223534,6.099995961807669,99,0.2,365,1000
9,2.6446660818701004,2.458916030673418,6.148841170256762,99,0.2,365,1000
10,0.0,0.0,5.9630911190600795,99,0.2,365,1000
11,18.653031700552653,18.257882214751326,6.358240604861406,99,0.2,365,1000
12,0.0,0.0,5.9630911190600795,99,0.2,365,1000
13,0.0,0.0,5.9630911190600795,99,0.2,365,1000
14,10.24028862681999,10.00938150003998,6.1939982458400875,99,0.2,365,1000
15,0.0,0.0,5.9630911190600795,99,0.2,365,1000
16,14.488914150616475,14.226306196736648,6.225699072939906,99,0.2,365,1000
17,16.404144827136538,16.250529624325385,6.116706321871229,99,0.2,365,1000
18,0.2622154309388351,0.13832601727434524,6.086980532724569,99,0.2,365,1000
19,0.0,0.0,5.9630911190600795,99,0.2,365,1000
20,10.381904800009645,10.161814095448277,6.183181823621448,99,0.2,365,1000
21,14.882736821482965,14.310438513423975,6.535389427119068,99,0.2,365,1000
22,0.0,0.0,5.9630911190600795,99,0.2,365,1000
23,0.0,0.0,5.9630911190600795,99,0.2,365,1000
24,20.929248696010102,20.45184797138755,6.440491843682631,99,0.2,365,1000
25,10.15077116311895,9.962822899920603,6.151039382258426,99,0.2,365,1000
26,0.0,0.0,5.9630911190600795,99,0.2,365,1000
27,0.0,0.0,5.9630911190600795,99,0.2,365,1000
28,31.64968429354855,30.31385980171796,7.298915610890666,99,0.2,365,1000
29,7.063053625146383,6.95565918843832,6.070485555768141,99,0.2,365,1000
30,6.414573351218224,6.236025611439864,6.14163885883844,99,0.2,365,1000
31,0.0,0.0,5.9630911190600795,99,0.2,365,1000
32,14.780840748319036,14.18243888973994,6.561492977639175,99,0.2,365,1000
33,0.0,0.0,5.9630911190600795,99,0.2,365,1000
34,7.692025593285248,7.618748238590895,6.0363684737544325,99,0.2,365,1000
35,5.9931547896966775,5.939214578577198,6.017031330179559,99,0.2,365,1000
36,43.02542274257515,41.26772891668478,7.720784944950454,99,0.2,365,1000
37,0.0,0.0,5.9630911190600795,99,0.2,365,1000
38,7.648764603675514,7.500858600642776,6.110997122092815,99,0.2,365,1000
39,0.0,0.0,5.9630911190600795,99,0.2,365,1000
40,0.0,0.0,5.9630911190600795,99,0.2,365,1000
