,Arithmetic,Geometric,Control,K,sigma,N,n
0,15.258607971936922,14.692048744146609,6.529650346850391,99,0.2,365,500
1,8.025194784212914,7.8908417634338335,6.097444139839159,99,0.2,365,500
2,0.0,0.0,5.9630911190600795,99,0.2,365,500
3,0.0,0.0,5.9630911190600795,99,0.2,365,500
4,17.08171190360213,16.09627777579172,6.948525246870491,99,0.2,365,500
5,20.21315686814321,19.761130623573322,6.415117363629965,99,0.2,365,500
6,11.898985706537168,11.761652541987141,6.100424283610105,99,0.2,365,500
7,6.521302064196731,6.408679028575982,6.075714154680827,99,0.2,365,500
8,3.989422044379792,3.90600686971383,6.046506293726041,99,0.2,365,500
9,10.229699148341302,10.01456805352023,6.178222213881149,99,0.2,365,500
10,0.0,0.0,5.9630911190600795,99,0.2,365,500
11,0.0,0.0,5.9630911190600795,99,0.2,365,500
12,22.49820763799923,21.946618700402126,6.514680056657181,99,0.2,365,500
13,10.099248583877205,9.89234784355067,6.169991859386614,99,0.2,365,500
14,6.132840192255002,5.876663004517894,6.219268306797186,99,0.2,365,500
15,0.7625070222007735,0.6771866855218944,6.048411455738958,99,0.2,365,500
16,0.0,0.0,5.9630911190600795,99,0.2,365,500
17,31.368813764688145,29.850696179880163,7.481208703868062,99,0.2,365,500
18,0.0,0.0,5.9630911190600795,99,0.2,365,500
19,0.0,0.0,5.9630911190600795,99,0.2,365,500
20,3.816029522238245,3.6228736794392793,6.156246961859044,99,0.2,365,500
21,16.08709592992771,15.848922875136768,6.201264173851017,99,0.2,365,500
22,0.0,0.0,5.9630911190600795,99,0.2,365,500
23,0.0,0.0,5.9630911190600795,99,0.2,365,500
24,0.0,0.0,5.9630911190600795,99,0.2,365,500
25,11.772413091938365,11.636712560392509,6.098791650605935,99,0.2,365,500
26,1.9676851835368694,1.784825323309476,6.1459509792874725,99,0.2,365,500
27,17.509175146773604,17.225993281263655,6.246272984570028,99,0.2,365,500
28,0.0,0.0,5.9630911190600795,99,0.2,365,500
29,3.079779299575323,2.963432714094055,6.079437704541347,99,0.2,365,500
30,0.0,0.0,5.9630911190600795,99,0.2,365,500
31,1.4877643516309673,1.3370583395387352,6.113797131152312,99,0.2,365,500
32,0.0,0.0,5.9630911190600795,99,0.2,365,500
33,9.75754425116484,9.018447131955785,6.702188238269133,99,0.2,365,500
34,0.0,0.0,5.9630911190600795,99,0.2,365,500
35,0.0,0.0,5.9630911190600795,99,0.2,365,500
36,18.324181155267627,17.77289215809442,6.514380116233286,99,0.2,365,500
37,0.0,0.0,5.9630911190600795,99,0.2,365,500
38,0.0,0.0,5.9630911190600795,99,0.2,365,500
39,0.041562751211129546,0.0,6.004653870271209,99,0.2,365,500
40,0.0,0.0,5.9630911190600795,99,0.2,365,500
41,0.997911393636174,0.6303243642350098,6.330678148461244,99,0.2,365,500
42,0.9613741283312949,0.566102600967404,6.358362646423971,99,0.2,365,500
43,0.0,0.0,5.9630911190600795,99,0.2,365,500
44,6.346715191343842,6.231118765361498,6.078687545042422,99,0.2,365,500
45,19.916139031137035,19.56123085583086,6.317999294366251,99,0.2,365,500
46,0.0,0.0,5.9630911190600795,99,0.2,365,500
47,0.0,0.0,5.9630911190600795,99,0.2,365,500
48,0.0,0.0,5.9630911190600795,99,0.2,365,500
49,0.0,0.0,5.9630911190600795,99,0.2,365,500
50,0.0,0.0,5.9630911190600795,99,0.2,365,500
51,5.53308037045315,5.130929296788347,6.365242192724883,99,0.2,365,500
52,0.8433458412528698,0.566630466123111,6.239806494189838,99,0.2,365,500
53,4.37093716046709,4.228894257849783,6.105134021677387,99,0.2,365,500
54,16.71044305806347,16.45754196797772,6.21599220914583,99,0.2,365,500
55,4.9744588546788036,4.544683803916417,6.392866169822465,99,0.2,365,500
56,2.8481854492319956,2.6007189190392137,6.210557649252861,99,0.2,365,500
57,13.162217365117163,12.829184933151657,6.296123551025583,99,0.2,365,500
58,16.269651395996483,15.98171829022792,6.251024224828641,99,0.2,365,500
59,0.0,0.0,5.9630911190600795,99,0.2,365,500
60,18.2848952506979,18.102692294138823,6.145294075619159,99,0.2,365,500
61,11.468103637426434,11.164218856224336,6.266975900262177,99,0.2,365,500
62,7.348925206783491,6.218409089150591,7.0936072366929785,99,0.2,365,500
63,0.0,0.0,5.9630911190600795,99,0.2,365,500
64,0.0,0.0,5.9630911190600795,99,0.2,365,500
65,0.0,0.0,5.9630911190600795,99,0.2,365,500
66,1.959875725874687,1.6165198635542304,6.306446981380535,99,0.2,365,500
67,0.0,0.0,5.9630911190600795,99,0.2,365,500
68,8.05241977023516,7.921708209737477,6.0938026795577604,99,0.2,365,500
69,0.0,0.0,5.9630911190600795,99,0.2,365,500
70,0.0,0.0,5.9630911190600795,99,0.2,365,500
71,5.982860631140225,5.820279198213427,6.125672551986876,99,0.2,365,500
72,5.93903816886198,5.747305042124864,6.154824245797196,99,0.2,365,500
73,4.500326503292253,4.046700548612336,6.416717073739995,99,0.2,365,500
74,14.877640921549029,13.882753842656014,6.957978197953093,99,0.2,365,500
75,14.586861844774463,14.44976287689012,6.100190086944423,99,0.2,365,500
76,4.0743765398405385,4.020188598960979,6.017279059939638,99,0.2,365,500
77,11.00714733772947,10.806070413899045,6.164168042890505,99,0.2,365,500
78,16.465783865716272,16.149078674321892,6.279796310454458,99,0.2,365,500
79,9.766079287234925,9.543713294666528,6.185457111628476,99,0.2,365,500
80,0.0,0.0,5.9630911190600795,99,0.2,365,500
81,11.114719210852147,10.850575514174897,6.2272348157373285,99,0.2,365,500
82,27.85577807754817,26.931288803865606,6.887580392742643,99,0.2,365,500
83,0.0,0.0,5.9630911190600795,99,0.2,365,500
84,0.0,0.0,5.9630911190600795,99,0.2,365,500
85,11.603504181339428,11.454343288013181,6.112252012386325,99,0.2,365,500
86,0.0,0.0,5.9630911190600795,99,0.2,365,500
87,0.0,0.0,5.9630911190600795,99,0.2,365,500
88,0.0,0.0,5.9630911190600795,99,0.2,365,500
89,0.0,0.0,5.9630911190600795,99,0.2,365,500
90,7.104000068655442,6.778762960357784,6.288328227357737,99,0.2,365,500
91,4.504769602236918,3.645564612970495,6.822296108326501,99,0.2,365,500
92,3.0430211743119218,2.9904202143221124,6.015692079049888,99,0.2,365,500
93,0.0,0.0,5.9630911190600795,99,0.2,365,500
94,0.0,0.0,5.9630911190600795,99,0.2,365,500
95,0.0,0.0,5.9630911190600795,99,0.2,365,500
96,1.6141326796315307,1.364091803037616,6.213131995653994,99,0.2,365,500
97,29.613617489701728,28.269756701126205,7.306951907635599,99,0.2,365,500
98,17.390399073497655,16.68714240864926,6.666347783908472,99,0.2,365,500
99,19.22141427773161,18.562024205405066,6.6224811913866235,99,0.2,365,500
100,2.2962986701725607,1.93521446119425,6.32417532803839,99,0.2,365,500
101,5.419121333024829,5.349855662699036,6.0323567893858705,99,0.2,365,500
102,1.0191690928471098,0.7910683907416233,6.1911918211655665,99,0.2,365,500
103,31.518688924705565,31.032057547971082,6.44972249579456,99,0.2,365,500
104,0.0,0.0,5.9630911190600795,99,0.2,365,500
105,0.0,0.0,5.9630911190600795,99,0.2,365,500
106,0.0,0.0,5.9630911190600795,99,0.2,365,500
107,11.381430387687839,11.237527472982318,6.1069940337656,99,0.2,365,500
108,17.30108187547884,16.441509819298858,6.822663175240059,99,0.2,365,500
109,5.980087365184606,5.804204117031302,6.1389743672133825,99,0.2,365,500
110,0.0,0.0,5.9630911190600795,99,0.2,365,500
111,0.18304923745063373,0.13599818325085147,6.010142173259862,99,0.2,365,500
112,13.255965938765423,12.874682308917022,6.3443747489084785,99,0.2,365,500
113,0.0,0.0,5.9630911190600795,99,0.2,365,500
114,0.0,0.0,5.9630911190600795,99,0.2,365,500
115,0.0,0.0,5.9630911190600795,99,0.2,365,500
116,8.119311034818795,8.067990732052412,6.014411421826461,99,0.2,365,500
117,25.584943235156015,23.425276896733553,8.12275745748254,99,0.2,365,500
118,0.0,0.0,5.9630911190600795,99,0.2,365,500
119,34.69568029519774,33.38014698794954,7.27862442630828,99,0.2,365,500
120,4.572242838094376,4.283375358733407,6.251958598421048,99,0.2,365,500
121,8.186707843169435,7.961710908105315,6.1880880541242,99,0.2,365,500
122,0.0,0.0,5.9630911190600795,99,0.2,365,500
123,0.0,0.0,5.9630911190600795,99,0.2,365,500
124,12.905870855233156,12.323282243280053,6.545679731013181,99,0.2,365,500
125,14.186177061849508,13.597207764153705,6.5520604167558805,99,0.2,365,500
126,0.0,0.0,5.9630911190600795,99,0.2,365,500
127,0.0,0.0,5.9630911190600795,99,0.2,365,500
128,0.0,0.0,5.9630911190600795,99,0.2,365,500
129,10.383567609539893,9.638916455529953,6.707742273070019,99,0.2,365,500
130,27.87683197592471,27.55131514531634,6.288607949668448,99,0.2,365,500
131,0.0,0.0,5.9630911190600795,99,0.2,365,500
132,5.507778754078577,5.454395210050255,6.016474663088401,99,0.2,365,500
133,20.640264715308103,20.032045675122934,6.571310159245251,99,0.2,365,500
134,17.137994188205848,16.00418740157155,7.0968979056943775,99,0.2,365,500
135,8.429487542758569,8.348464267132012,6.044114394686637,99,0.2,365,500
136,28.759250373368396,28.305226512453636,6.417114979974838,99,0.2,365,500
137,3.7350440204762765,3.631478653626552,6.066656485909803,99,0.2,365,500
138,1.6222655098535697,1.3900413448624278,6.195315284051221,99,0.2,365,500
139,0.0,0.0,5.9630911190600795,99,0.2,365,500
140,1.3432767743520069,1.2268796265737871,6.0794882668382995,99,0.2,365,500
141,5.710651721102036,5.56324215533566,6.110500684826455,99,0.2,365,500
142,0.0,0.0,5.9630911190600795,99,0.2,365,500
143,0.0,0.0,5.9630911190600795,99,0.2,365,500
144,11.669612798553711,10.820347551485662,6.812356366128126,99,0.2,365,500
145,4.690495798246812,4.486902943047296,6.166683974259595,99,0.2,365,500
146,0.0,0.0,5.9630911190600795,99,0.2,365,500
147,0.0,0.0,5.9630911190600795,99,0.2,365,500
148,0.0,0.0,5.9630911190600795,99,0.2,365,500
149,17.444082967053557,16.89973895317249,6.507435132941143,99,0.2,365,500
150,0.0,0.0,5.9630911190600795,99,0.2,365,500
151,0.5116225683538217,0.40354838296185075,6.071165304452051,99,0.2,365,500
152,1.565949216434317,1.3510997905888653,6.177940544905531,99,0.2,365,500
153,6.547994869629142,6.398985872922621,6.1121001157666,99,0.2,365,500
154,6.946197978759028,6.877600887868523,6.031688209950584,99,0.2,365,500
155,9.475060012991731,9.266099412534365,6.172051719517445,99,0.2,365,500
156,0.0,0.0,5.9630911190600795,99,0.2,365,500
157,8.005021839637022,7.171387130005917,6.7967258286911845,99,0.2,365,500
158,0.0,0.0,5.9630911190600795,99,0.2,365,500
159,0.0,0.0,5.9630911190600795,99,0.2,365,500
160,9.825826136896266,9.750160693665059,6.038756562291287,99,0.2,365,500
161,0.0,0.0,5.9630911190600795,99,0.2,365,500
162,2.191034626910175,2.063097341853106,6.091028404117147,99,0.2,365,500
163,0.0,0.0,5.9630911190600795,99,0.2,365,500
164,1.3653514269305131,0.9452217954067391,6.383220750583853,99,0.2,365,500
165,7.729590938673101,7.560928722595674,6.131753335137507,99,0.2,365,500
166,0.0,0.0,5.9630911190600795,99,0.2,365,500
167,0.0,0.0,5.9630911190600795,99,0.2,365,500
168,0.0,0.0,5.9630911190600795,99,0.2,365,500
169,0.0,0.0,5.9630911190600795,99,0.2,365,500
170,0.0,0.0,5.9630911190600795,99,0.2,365,500
171,17.7318453613725,16.94343645328117,6.751500027151411,99,0.2,365,500
172,2.5460102676307232,2.371055176652889,6.138046210037913,99,0.2,365,500
173,0.0,0.0,5.9630911190600795,99,0.2,365,500
174,0.0,0.0,5.9630911190600795,99,0.2,365,500
175,0.0,0.0,5.9630911190600795,99,0.2,365,500
176,20.45061234362644,19.966409678966684,6.447293783719832,99,0.2,365,500
