,Values,Simulation
0,0.4836592975612177,1000
1,0.0,1000
2,37.47057157039632,1000
3,0.0,1000
4,12.322576699816182,1000
5,0.0,1000
6,0.0,1000
7,0.0,1000
8,0.0,1000
9,0.0,1000
10,0.0,1000
11,0.0,1000
12,0.0,1000
13,16.56352491503337,1000
14,21.894316430117968,1000
15,5.493235499557329,1000
16,37.270723654006645,1000
17,0.0,1000
18,0.0,1000
19,2.340108576829053,1000
20,0.0,1000
21,0.0,1000
22,14.122392130781506,1000
23,3.745215800782006,1000
24,0.0,1000
25,4.099017396840793,1000
26,0.0,1000
27,25.003440619029874,1000
28,0.0,1000
29,0.0,1000
30,0.0,1000
31,0.0,1000
32,0.0,1000
33,12.600673188927999,1000
34,3.8734225938341496,1000
35,0.0,1000
36,14.040860408793222,1000
37,28.067861640080338,1000
38,0.0,1000
39,14.295998811698098,1000
40,19.566125913001386,1000
41,4.903975164060796,1000
42,10.724884950878916,1000
43,0.0,1000
44,0.0,1000
45,39.50091964229969,1000
46,8.181466470550902,1000
47,0.0,1000
48,5.044433950284116,1000
49,0.0,1000
50,0.0,1000
51,9.657570416036904,1000
52,0.0,1000
53,0.0,1000
54,0.0,1000
55,4.250924341878374,1000
56,15.199830054238078,1000
57,0.0,1000
58,13.104700052302647,1000
59,0.0,1000
60,4.974137768726251,1000
61,31.574647054967954,1000
62,26.32055650452061,1000
63,0.40789615033857274,1000
64,9.993235301178288,1000
65,28.791265700749662,1000
66,15.469166718034785,1000
67,5.825647995534666,1000
68,0.0,1000
69,6.454055711224029,1000
70,6.1651436793294465,1000
71,0.0,1000
72,0.0,1000
73,0.0,1000
74,0.0,1000
75,0.0,1000
76,9.796083079118006,1000
77,0.0,1000
78,13.858405931701384,1000
79,0.0,1000
80,20.79586525196619,1000
81,14.48408663173295,1000
82,9.923671871273967,1000
83,0.0,1000
84,0.0,1000
85,32.11743109761355,1000
86,3.8466275615868426,1000
87,21.231592415489317,1000
88,0.0,1000
89,0.0,1000
90,0.0,1000
91,0.0,1000
92,0.0,1000
93,0.0,1000
94,6.334935109216886,1000
95,24.35611134544439,1000
96,4.871478102875926,1000
97,0.0,1000
98,15.943956213805933,1000
99,0.5625224590566944,1000
100,0.0,1000
101,0.0,1000
102,4.42251990157925,1000
103,2.572697801964779,1000
104,32.10132012912763,1000
105,21.428907449321727,1000
106,2.6382458246911114,1000
107,0.0,1000
108,22.628334831820695,1000
109,0.0,1000
110,10.012032187312712,1000
111,0.0,1000
112,0.0,1000
113,18.658098408705854,1000
114,0.5810154240932377,1000
115,0.0,1000
116,11.51567709007594,1000
117,0.0,1000
118,0.0,1000
119,5.283574113496442,1000
120,28.064495233336118,1000
121,21.322826746845948,1000
122,0.0,1000
123,33.32388309572184,1000
124,0.0,1000
125,19.816517986341765,1000
126,4.6885065344330314,1000
127,0.0,1000
128,0.0,1000
129,0.0,1000
130,0.0,1000
131,0.0,1000
132,3.661755512541447,1000
133,0.0,1000
134,14.454651459638214,1000
135,2.2510313539957707,1000
136,0.0,1000
137,0.0,1000
138,0.0,1000
139,8.425266025488298,1000
140,28.107354916277913,1000
141,0.0,1000
142,16.32607396161528,1000
143,21.31998262907527,1000
144,8.41858234937392,1000
145,2.2896294389963856,1000
146,30.35807081383254,1000
147,0.0,1000
148,1.8485877304993323,1000
149,0.0,1000
150,0.0,1000
151,6.815140202306139,1000
152,0.0,1000
153,12.677129287890907,1000
154,0.0,1000
155,41.84119613961221,1000
156,2.87802847209457,1000
157,13.239713326571419,1000
158,28.758050174122303,1000
159,7.531479074250939,1000
160,25.07838976186099,1000
161,0.0,1000
162,21.77805621478069,1000
163,16.74160787654725,1000
164,0.0,1000
165,0.0,1000
166,0.0,1000
167,0.0,1000
168,0.0,1000
169,3.081320038536248,1000
170,2.2607974101667736,1000
171,0.0,1000
172,0.0,1000
173,0.8599755301733154,1000
174,8.198418841334444,1000
175,17.70829676831768,1000
176,8.180250730340944,1000
177,0.0,1000
178,2.361263390685295,1000
179,3.798404550052581,1000
180,0.0,1000
181,3.588686333482457,1000
182,5.546647209673665,1000
183,5.076154760285533,1000
184,0.0,1000
185,10.772005590847243,1000
186,0.0,1000
187,9.78957803879615,1000
188,0.0,1000
189,0.5433447852420557,1000
190,5.64327166005215,1000
191,0.0,1000
192,0.0,1000
193,6.43648901620621,1000
194,8.492223258717033,1000
195,0.0,1000
196,0.0,1000
197,0.5840855958875437,1000
198,0.0,1000
199,0.0,1000
200,17.11505268303523,1000
201,22.0122500571903,1000
202,0.0,1000
203,0.0,1000
204,0.0,1000
205,9.790163385496783,1000
206,8.012961965213279,1000
207,0.0,1000
208,0.0,1000
209,4.819742593841397,1000
210,0.0,1000
211,0.0,1000
212,2.721410365116526,1000
213,0.0,1000
214,7.6703530451671895,1000
215,0.0,1000
216,0.0,1000
217,27.396045496539017,1000
218,0.0,1000
219,11.217102639863384,1000
220,0.0,1000
221,0.0,1000
222,0.7629003714263405,1000
223,0.0,1000
224,0.0,1000
225,22.432272711969233,1000
226,0.0,1000
227,19.62392950707303,1000
228,20.25435899790142,1000
229,16.909212635220257,1000
230,16.232381808798664,1000
231,18.876830234282423,1000
232,2.2756670254233597,1000
233,0.0,1000
234,0.0,1000
235,12.576998960014791,1000
236,0.0,1000
237,0.0,1000
238,0.0,1000
239,0.0,1000
240,5.221751930430358,1000
241,28.425049032653405,1000
242,24.81652579055583,1000
243,36.81498842533139,1000
244,0.0,1000
245,0.0,1000
246,5.042990818731241,1000
247,0.0,1000
248,0.02704164240627449,1000
249,0.0,1000
250,21.430996032187863,1000
251,0.0,1000
252,0.0,1000
253,0.0,1000
254,2.0876170498898716,1000
255,8.939647029157257,1000
256,0.0,1000
257,0.0,1000
258,25.33288259662484,1000
259,14.952053318328353,1000
260,0.0,1000
261,20.16659041883628,1000
262,0.0,1000
263,0.0,1000
264,18.862174165804817,1000
265,0.0,1000
266,0.0,1000
267,17.073815355803163,1000
268,23.70150774247648,1000
269,0.0,1000
270,41.0192178757716,1000
271,2.75133987516503,1000
272,0.0,1000
273,22.600448882868562,1000
274,14.835667268245587,1000
275,0.0,1000
276,0.0,1000
277,0.0,1000
278,18.46977331968499,1000
279,0.0,1000
280,13.732906492270686,1000
281,7.721683756216422,1000
282,0.0,1000
283,0.0,1000
284,0.0,1000
285,0.0,1000
286,0.0,1000
287,0.0,1000
288,13.51294514630301,1000
289,0.0,1000
290,14.885900298269448,1000
291,0.0,1000
292,0.0,1000
293,18.71764308683089,1000
294,0.0,1000
295,6.7906536352459455,1000
296,0.0,1000
297,0.0,1000
298,2.2096887148348685,1000
299,16.912502887963,1000
300,9.211633091726256,1000
301,0.0,1000
302,7.948838997828645,1000
303,0.0,1000
304,6.858543237552766,1000
305,0.0,1000
306,12.226158106599783,1000
307,7.095905633864717,1000
308,2.0281073605463007,1000
309,3.207554072127877,1000
310,0.0,1000
311,0.0,1000
312,0.0,1000
313,0.0,1000
314,0.0,1000
315,1.6000053843295206,1000
316,0.0,1000
317,18.77751707609491,1000
318,14.356264945168945,1000
319,0.0,1000
320,0.0,1000
321,0.0,1000
322,0.0,1000
323,0.0,1000
324,3.9150868020434757,1000
325,0.0,1000
326,8.502397637143204,1000
327,0.0,1000
328,5.209844751770021,1000
329,0.0,1000
330,0.0,1000
331,0.0,1000
332,22.5424874614544,1000
333,12.887336488036553,1000
334,0.0,1000
335,0.0,1000
336,0.0,1000
337,0.0,1000
338,24.445394293236646,1000
339,0.0,1000
340,0.0,1000
341,15.469173129012688,1000
342,3.2211117097339326,1000
343,0.0,1000
344,25.534017845429005,1000
345,3.3331107962878264,1000
346,35.76765912483211,1000
347,24.03375749455347,1000
348,0.0,1000
349,14.175917828478973,1000
350,0.0,1000
351,3.1830882350958944,1000
352,0.0,1000
353,0.0,1000
354,13.554607282879829,1000
355,0.9093883766057616,1000
356,10.769072668436706,1000
357,2.086164299739991,1000
358,18.051747780439285,1000
359,0.6619146597038394,1000
360,0.0,1000
361,10.695841853223342,1000
362,0.0,1000
363,0.0,1000
364,3.853735743475525,1000
365,0.0,1000
366,9.507416837785783,1000
367,29.79750683893934,1000
368,11.327770721998945,1000
369,0.0,1000
370,0.0,1000
371,7.531564156686599,1000
372,19.202739997131403,1000
373,0.0,1000
374,31.78010370820664,1000
375,0.0,1000
376,17.40554504475226,1000
377,24.375645378350868,1000
378,0.0,1000
379,15.076920700274357,1000
380,0.0,1000
381,5.059351380616732,1000
382,23.299795185780113,1000
383,0.0,1000
384,36.17566816184038,1000
385,3.620895601830796,1000
386,3.6928405659744783,1000
387,40.83933806527517,1000
388,0.0,1000
389,0.0,1000
390,0.0,1000
391,13.372187483360875,1000
392,10.241841923943127,1000
393,2.3135845814385902,1000
394,12.356360407260695,1000
395,0.0,1000
396,1.4682345658042095,1000
397,34.459738349940096,1000
398,23.02279870111728,1000
399,13.42256462984686,1000
400,10.414911411224665,1000
401,0.0,1000
402,27.47587839792311,1000
403,0.0,1000
404,7.244005676679421,1000
405,1.3168379156204395,1000
406,31.632832556446573,1000
407,0.0,1000
408,18.14994714738374,1000
409,27.96926845200295,1000
410,14.37763770823328,1000
411,5.070722289769677,1000
412,24.269213211172826,1000
413,29.618886257949498,1000
414,11.607664652591453,1000
415,0.0,1000
416,6.8164865883066454,1000
417,0.0,1000
418,10.612105350367514,1000
419,10.63690747425197,1000
420,8.059165003356426,1000
421,16.693177308047865,1000
422,11.312516936694735,1000
423,0.0,1000
424,8.376428593384034,1000
425,0.0,1000
426,0.0,1000
427,0.0,1000
428,19.572514240604804,1000
429,0.0,1000
430,20.67790287803055,1000
431,0.0,1000
432,0.0,1000
433,21.694719676825812,1000
434,0.0,1000
435,0.0,1000
436,10.863818970876949,1000
437,0.0,1000
438,0.0,1000
439,0.0,1000
440,0.8306416248768755,1000
441,54.82599862783229,1000
442,6.291548736855361,1000
443,2.0212206905969907,1000
444,0.0,1000
445,0.0,1000
446,0.0,1000
447,0.0,1000
448,7.455259663874543,1000
449,0.0,1000
450,0.0,1000
451,1.668245103941203,1000
452,0.0,1000
453,12.467831526912022,1000
454,0.0,1000
455,0.0,1000
456,19.909256552663507,1000
457,0.0,1000
458,12.254444899509338,1000
459,0.0,1000
460,0.0,1000
461,27.499006004687857,1000
462,1.2969503084539156,1000
463,0.0,1000
464,0.0,1000
465,0.0,1000
466,0.0,1000
467,0.0,1000
468,0.0,1000
469,0.0,1000
470,0.9480326140960784,1000
471,0.0,1000
472,15.016287320642675,1000
473,0.0,1000
474,13.06221017300004,1000
475,15.356433620120342,1000
476,0.0,1000
477,0.0,1000
478,2.3757718257600686,1000
479,0.0,1000
480,0.0,1000
481,9.635800018829968,1000
482,19.52486930429444,1000
483,5.9667297601526315,1000
484,12.864673520794312,1000
485,20.500546688234706,1000
486,0.0,1000
487,0.0,1000
488,9.949500240886607,1000
489,0.0,1000
490,14.756379729326568,1000
491,19.370939037932686,1000
492,0.0,1000
493,0.0,1000
494,0.0,1000
495,0.0,1000
496,11.309548950278213,1000
497,0.0,1000
498,0.0,1000
499,0.0,1000
500,41.158447793890275,1000
501,0.0,1000
502,6.376489139461597,1000
503,4.626266028927375,1000
504,0.8829747931909822,1000
505,18.31610707868859,1000
506,0.0,1000
507,6.8323047951942755,1000
508,28.210146979545627,1000
509,5.11175489359934,1000
510,0.0,1000
511,0.7459974444328452,1000
512,16.683788581760567,1000
513,3.8717376606993668,1000
514,0.0,1000
515,26.762795608328034,1000
516,0.0,1000
517,16.205445563054198,1000
518,9.449914430354298,1000
519,10.033606345202031,1000
520,22.91803450091544,1000
521,3.7948656261804388,1000
522,3.0601813727890885,1000
523,27.756006455803615,1000
524,7.1580489803968845,1000
525,12.945904144907047,1000
526,0.0,1000
527,0.0,1000
528,0.0,1000
529,0.0,1000
530,0.0,1000
531,3.055221218405819,1000
532,0.0,1000
533,0.0,1000
534,0.0,1000
535,0.0,1000
536,1.197235924479827,1000
537,6.1899961402341575,1000
538,16.774031260635596,1000
539,37.34133373804471,1000
540,18.626537736887727,1000
541,0.0,1000
542,0.0,1000
543,21.47069363096081,1000
544,0.0,1000
545,7.9029098828584665,1000
546,15.95612832531684,1000
547,20.965932937015893,1000
548,30.754025688450582,1000
549,20.94248351378141,1000
550,5.199675770578622,1000
551,0.0,1000
552,0.0,1000
553,10.277563706441299,1000
554,12.798400887749168,1000
555,9.090870846912424,1000
556,13.594212777025334,1000
557,5.842020119098095,1000
558,21.887322627085098,1000
559,0.0,1000
560,3.6682677130646653,1000
561,11.212380976105663,1000
562,0.0,1000
563,0.0,1000
564,7.011117597447168,1000
565,4.065981825820472,1000
566,5.55375510087508,1000
567,12.18195660237231,1000
568,0.0,1000
569,28.164860598839255,1000
570,22.914905354379883,1000
571,0.0,1000
572,0.0,1000
573,1.8982874501181044,1000
574,12.168115587903728,1000
575,7.298106237099347,1000
576,0.0,1000
577,16.678043190704216,1000
578,0.0,1000
579,20.356133732456115,1000
580,5.015464105333535,1000
581,0.0,1000
582,14.887781633871398,1000
583,35.91299347869946,1000
584,37.28946582351128,1000
585,16.239885332751953,1000
586,0.0,1000
587,0.0,1000
588,13.218918007399722,1000
589,6.112684098888437,1000
590,0.0,1000
591,2.6552517140071217,1000
592,0.09571123860359876,1000
593,12.452495826953779,1000
594,6.934221834279683,1000
595,10.825788983086241,1000
596,0.0,1000
597,17.502759566672182,1000
598,0.0,1000
599,11.47241668228095,1000
600,22.513820858302523,1000
601,0.0,1000
602,0.0,1000
603,0.0,1000
604,12.42533140605633,1000
605,4.529197565987616,1000
606,0.0,1000
607,4.795889979901148,1000
608,0.0,1000
609,0.0,1000
610,18.045136866176307,1000
611,15.035340173515493,1000
612,27.156635005147947,1000
613,0.9446012305511147,1000
614,30.2710198641509,1000
615,0.8834090486951993,1000
616,0.0,1000
617,0.0,1000
618,0.0,1000
619,12.290364559244821,1000
620,46.01545860958083,1000
621,4.324989171872147,1000
622,0.0,1000
623,0.0,1000
624,3.404042046384234,1000
625,0.0,1000
626,24.091086751130405,1000
627,7.070152558086249,1000
628,6.3957333213969605,1000
629,4.9549314920110135,1000
630,15.226684986897183,1000
631,0.6825466412335857,1000
632,1.1410911247437525,1000
633,5.163972114587409,1000
634,5.165636476415955,1000
635,0.0,1000
636,21.589457242675962,1000
637,2.1167691294002253,1000
638,0.0,1000
639,0.0,1000
640,0.0,1000
641,24.037957444181615,1000
642,0.0,1000
643,24.484038900196992,1000
644,0.0,1000
645,20.61026029055786,1000
646,0.0,1000
647,28.437479974319615,1000
648,12.54840264563687,1000
649,8.04506508374736,1000
650,0.0,1000
651,27.736829798743926,1000
652,0.0,1000
653,0.23837254025197296,1000
654,0.0,1000
655,7.009413908259489,1000
656,35.80671068532024,1000
657,0.0,1000
658,6.2333535610785304,1000
659,0.0,1000
660,0.0,1000
661,0.0,1000
662,11.540617945356715,1000
663,0.0,1000
664,0.0,1000
665,0.0,1000
666,16.236745905273906,1000
667,0.0,1000
668,6.091330452112231,1000
669,0.0,1000
670,0.0,1000
671,0.04955739078526733,1000
672,19.644127434259175,1000
673,27.6226539352066,1000
674,14.59686261007198,1000
675,0.0,1000
676,22.41062041898624,1000
677,0.0,1000
678,0.0,1000
679,0.0,1000
680,32.753577062646826,1000
681,12.141863041324257,1000
682,28.99001727062165,1000
683,0.0,1000
684,0.0,1000
685,0.0,1000
686,6.361105715965735,1000
687,0.0,1000
688,0.0,1000
689,17.661778540749594,1000
690,0.0,1000
691,41.39506002670856,1000
692,0.0,1000
693,0.0,1000
694,2.531024622487706,1000
695,3.069117666837272,1000
696,17.90722644021909,1000
697,10.644061288452775,1000
698,24.006865442042823,1000
699,0.0,1000
700,8.519060671237398,1000
701,0.0,1000
702,1.7710625408026175,1000
703,0.0,1000
704,14.458550706903694,1000
705,2.8529779579155132,1000
706,3.0542111000684713,1000
707,11.715337983195354,1000
708,0.0,1000
709,7.314500232762342,1000
710,0.0,1000
711,2.8001487289174634,1000
712,3.139481516700144,1000
713,41.86197701572823,1000
714,0.0,1000
715,0.0,1000
716,0.0,1000
717,13.256017148632083,1000
718,0.0,1000
719,1.7864187804092637,1000
720,0.0,1000
721,2.145515853995235,1000
722,0.0,1000
723,19.340448433524386,1000
724,0.0,1000
725,14.54250842129143,1000
726,0.0,1000
727,0.0,1000
728,9.429850154724747,1000
729,4.544146555245192,1000
730,0.0,1000
731,20.347991534775645,1000
732,2.9283294322225544,1000
733,13.940367562684202,1000
734,0.6664670637042747,1000
735,0.0,1000
736,0.0,1000
737,0.0,1000
738,8.31272471698027,1000
739,0.0,1000
740,4.456239838118634,1000
741,0.0,1000
742,23.309418906642662,1000
743,17.80229105605993,1000
744,7.521229743924678,1000
745,3.8373143141878217,1000
746,0.0,1000
747,0.0,1000
748,12.768855410980663,1000
749,17.885978308648703,1000
750,0.0,1000
751,15.650509614045902,1000
752,0.0,1000
753,0.0,1000
754,0.9764587304555334,1000
755,0.0,1000
756,0.0,1000
757,0.0,1000
758,1.0290896529863858,1000
759,29.518307411631127,1000
760,14.743527320960922,1000
761,0.0,1000
762,0.0,1000
763,15.430996926435128,1000
764,9.872145595932949,1000
765,18.618014542259985,1000
766,0.61202323381724,1000
767,0.0,1000
768,0.0,1000
769,26.262520615856346,1000
770,3.975367702296097,1000
771,0.0,1000
772,20.04158259110666,1000
773,0.0,1000
774,40.007485858601996,1000
775,22.266517603883045,1000
776,10.991888976135769,1000
777,0.0,1000
778,0.0,1000
779,0.0,1000
780,0.0,1000
781,0.0,1000
782,2.604475022136299,1000
783,5.210198430004496,1000
784,9.69743783125962,1000
785,6.6533125703836475,1000
786,8.432465702119913,1000
787,2.7741194051925646,1000
788,1.1651424729748925,1000
789,4.219798733819417,1000
790,3.953565966518596,1000
791,0.0,1000
792,0.0,1000
793,35.00181426109984,1000
794,0.4184413523500865,1000
795,0.0,1000
796,1.154002981884645,1000
797,5.140081518908389,1000
798,27.97671988274422,1000
799,0.0,1000
800,5.315108099896705,1000
801,5.006464314343091,1000
802,5.078343314095775,1000
803,0.5798216130169749,1000
804,29.003241588489374,1000
805,0.0,1000
806,0.0,1000
807,9.648910770893721,1000
808,0.0,1000
809,12.752706432771973,1000
810,4.338336712760579,1000
811,5.723489356717124,1000
812,0.0,1000
813,0.0,1000
814,4.6035899501448085,1000
815,15.173960611132244,1000
816,0.0,1000
817,0.0,1000
818,17.010082183005792,1000
819,0.0,1000
820,0.0,1000
821,19.005500627323457,1000
822,15.848337870257225,1000
823,0.0,1000
824,12.908773623458146,1000
825,6.897557177596255,1000
826,0.0,1000
827,0.0,1000
828,14.831740637154539,1000
829,12.00247536419495,1000
830,12.588751534344595,1000
831,0.0,1000
832,0.0,1000
833,0.0,1000
834,0.0,1000
835,5.987730685014,1000
836,0.0,1000
837,0.0,1000
838,2.578699727849056,1000
839,6.979453987468943,1000
840,1.0703713420266325,1000
841,12.489530512328741,1000
842,14.765342265003554,1000
843,0.0,1000
844,15.822380689706591,1000
845,5.913961497824786,1000
846,0.0,1000
847,24.30993398566011,1000
848,0.5242280928208771,1000
849,0.620281669613675,1000
850,8.855490463934245,1000
851,0.0,1000
852,8.402907238176397,1000
853,27.743910345435495,1000
854,18.253375805247302,1000
855,0.0,1000
856,0.0,1000
857,0.0,1000
858,0.0,1000
859,7.828648549850499,1000
860,1.8420588927615,1000
861,0.0,1000
862,1.3960561645088205,1000
863,5.3139159222738925,1000
864,15.625943247744772,1000
865,39.71367782555413,1000
866,0.0,1000
867,0.0,1000
868,0.0,1000
869,8.309054418115963,1000
870,0.0,1000
871,5.695782520396648,1000
872,29.90748575056645,1000
873,0.0,1000
874,0.0,1000
875,36.5365508276829,1000
876,0.0,1000
877,2.1654651288057067,1000
878,5.5275037835855585,1000
879,4.214187186474675,1000
880,8.936459800838804,1000
881,0.0,1000
882,32.47668819501783,1000
883,0.0,1000
884,11.357282249677368,1000
885,0.0,1000
886,1.6229225919012578,1000
887,3.484177799648691,1000
888,9.816260942381021,1000
889,12.117371857873863,1000
890,0.0,1000
891,0.0,1000
892,15.365933334558264,1000
893,3.1850671234187615,1000
894,18.490277967271453,1000
895,29.6214694842825,1000
896,24.1259383732623,1000
897,7.527134656368787,1000
898,20.443610462515906,1000
899,6.3923287804616535,1000
900,0.0,1000
901,0.0,1000
902,0.8084973533594848,1000
903,0.0,1000
904,0.0,1000
905,0.0,1000
906,14.55327680111644,1000
907,0.0,1000
908,0.0,1000
909,18.14481796149002,1000
910,53.97632786287761,1000
911,1.4294710506731718,1000
912,0.0,1000
913,26.593982978985252,1000
914,7.178532873593895,1000
915,0.0,1000
916,27.466580196994357,1000
